"STUB_1","STUB_2","7/30/21","7/23/21","7/31/20","8/2/19","7/30/21","7/31/20"
"Crude Oil Production ","Domestic Production","11,200","11,200","11,000","12,300","11,300","11,050"
"Crude Oil Production ","Alaska","371","342","432","453","381","450"
"Crude Oil Production ","Lower 48","10,800","10,900","10,600","11,800","10,925","10,600"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,920","15,875","14,637","17,777","15,974","14,437"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","681","717","554","900","666","521"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,725","3,842","3,611","4,157","3,911","3,598"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,741","8,550","7,995","9,399","8,630","7,862"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","643","613","605","706","602","612"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,130","2,153","1,871","2,615","2,165","1,843"
"Refiner Inputs and Utilization ","Gross Inputs","16,545","16,515","15,104","18,117","16,568","14,949"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","703","719","637","906","692","568"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,743","3,849","3,625","4,172","3,917","3,609"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,131","9,025","8,219","9,553","9,030","8,164"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","645","612","604","707","602","611"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,324","2,310","2,019","2,778","2,327","1,996"
"Refiner Inputs and Utilization ","Operable Capacity","18,128","18,128","18,976","18,802","18,128","18,976"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","818","818","1,224","1,224","818","1,224"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,188","4,188","4,196","4,141","4,188","4,196"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,751","9,751","9,983","9,876","9,751","9,983"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","657","657","698","687","657","698"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,714","2,714","2,875","2,875","2,714","2,875"
"Refiner Inputs and Utilization ","Percent Utilization","91.3","91.1","79.6","96.4","91.4","78.8"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","85.9","87.9","52.1","74.0","84.7","46.4"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","89.4","91.9","86.4","100.8","93.5","86.0"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","93.6","92.6","82.3","96.7","92.6","81.8"
