"STUB_1","STUB_2","4/18/14","4/11/14","4/19/13","4/20/12","4/18/14","4/19/13"
"Crude Oil Production ","Domestic Production","8,360","8,301","7,326","6,113","8,271","7,217"
"Crude Oil Production ","Alaska","538","554","514","551","541","528"
"Crude Oil Production ","Lower 48","7,822","7,747","6,812","5,562","7,730","6,689"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,980","15,613","14,488","14,477","15,561","14,921"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,084","1,018","1,062","985","1,001","1,089"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,452","3,474","3,135","3,508","3,362","3,173"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,510","8,138","7,551","7,312","8,231","7,834"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","526","524","560","526","518","572"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,408","2,459","2,180","2,147","2,450","2,253"
"Refiner Inputs and Utilization ","Gross Inputs","16,323","15,929","14,872","14,661","15,892","15,247"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,098","1,027","1,146","986","1,011","1,136"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,459","3,482","3,125","3,529","3,367","3,135"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,618","8,227","7,731","7,326","8,340","8,023"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","527","525","569","530","524","579"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,621","2,669","2,301","2,290","2,651","2,375"
"Refiner Inputs and Utilization ","Operable Capacity","17,933","17,933","17,819","17,315","17,904","17,790"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,297","1,297","1,293","1,188","1,297","1,293"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,818","3,818","3,769","3,663","3,806","3,758"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,154","9,154","9,103","8,725","9,139","9,085"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","631","631","625","623","631","625"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,034","3,034","3,029","3,116","3,033","3,030"
"Refiner Inputs and Utilization ","Percent Utilization","91.0","88.8","83.5","84.7","88.8","85.7"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","84.6","79.2","88.6","83.0","77.9","87.8"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","90.6","91.2","82.9","96.3","88.5","83.4"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.1","89.9","84.9","84.0","91.3","88.3"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","83.6","83.1","91.1","85.1","83.0","92.7"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","86.4","88.0","76.0","73.5","87.4","78.4"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","1,059","1,037","808","671","1,106","501"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,110","2,068","2,124","1,963","2,160","2,103"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","648","586","312","88","579","202"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,023","-2,000","-1,871","-1,589","-2,006","-2,012"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","75","92","-6","-11","80","-21"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","248","291","249","221","293","230"
"Refiner and Blender Net Inputs ","RBOB","57","245","429","246","297","353"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","393","516","555","380","497","515"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","39","-3","51","14","28","51"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-436","-376","-290","-282","-322","-325"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","61","108","112","135","94","112"
"Refiner and Blender Net Inputs ","CBOB","550","345","-63","-278","369","-215"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,293","1,272","1,386","1,223","1,353","1,378"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","492","467","161","-16","438","60"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,526","-1,627","-1,721","-1,500","-1,685","-1,733"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","74","70","-13","-22","61","-20"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","217","163","125","37","202","101"
"Refiner and Blender Net Inputs ","GTAB","49","-25","-66","148","15","6"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","49","-25","-66","148","15","6"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","404","472","508","555","425","357"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","376","305","249","212","294","204"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","117","122","100","91","112","91"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-61","3","140","193","2","46"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","2","22","7","11","19","-1"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-30","21","12","49","-3","16"
"Refiner and Blender Net Inputs ","Fuel Ethanol","853","848","833","800","851","838"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","312","315","311","303","315","310"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","224","224","225","214","225","222"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","138","137","127","123","136","133"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","27","26","22","21","26","23"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","151","145","149","140","150","150"
"Refiner and Blender Net Production ","Finished Motor Gasoline","8,891","8,939","8,995","8,789","9,061","8,901"
"Refiner and Blender Net Production ","Finished Motor Gasoline (less Adjustment)","9,706","9,636","8,919","8,576","9,677","8,853"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,914","2,859","2,938","2,793","2,944","2,924"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,631","2,621","2,129","2,088","2,566","2,133"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,126","2,133","2,015","1,958","2,127","1,957"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","377","381","268","260","369","281"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,657","1,643","1,569","1,476","1,670","1,557"
"Refiner and Blender Net Production ","Adjustment","-815","-697","76","213","-616","48"
"Refiner and Blender Net Production ","Reformulated","3,023","3,033","3,001","2,899","3,044","2,999"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,188","1,205","1,186","1,137","1,209","1,182"
"Refiner and Blender Net Production ","Midwest (PADD 2)","347","343","350","337","351","352"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","406","400","385","391","399","384"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,082","1,085","1,080","1,034","1,085","1,081"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,023","3,033","3,001","2,883","3,044","2,999"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,188","1,205","1,186","1,137","1,209","1,182"
"Refiner and Blender Net Production ","Midwest (PADD 2)","347","343","350","337","351","352"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","406","400","385","375","399","384"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,082","1,085","1,080","1,034","1,085","1,081"
"Refiner and Blender Net Production ","Other","0","0","0","16","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","16","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,683","6,603","5,918","5,677","6,632","5,854"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,726","1,653","1,751","1,656","1,735","1,742"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,284","2,277","1,779","1,751","2,216","1,781"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,720","1,733","1,630","1,567","1,728","1,573"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","377","381","268","260","369","281"
"Refiner and Blender Net Production ","West Coast (PADD 5)","575","558","489","442","584","477"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","5,553","5,529","5,365","5,107","5,516","5,344"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,941","1,958","1,932","1,875","1,953","1,921"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,932","1,908","1,898","1,802","1,916","1,875"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","982","983","903","857","969","907"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","263","258","226","206","251","230"
"Refiner and Blender Net Production ","West Coast (PADD 5)","435","422","407","367","427","411"
"Refiner and Blender Net Production ","Ed55 and Lower","5,551","5,526","5,364","5,105","5,514","5,343"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,941","1,958","1,932","1,875","1,953","1,921"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,930","1,906","1,897","1,801","1,914","1,874"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","981","983","902","857","968","907"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","263","258","226","205","251","230"
"Refiner and Blender Net Production ","West Coast (PADD 5)","435","421","407","367","427","411"
"Refiner and Blender Net Production ","Greater than Ed55","2","2","1","2","2","1"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1","2","1","2","2","1"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Other","1,130","1,074","552","569","1,117","510"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-215","-305","-181","-219","-218","-179"
"Refiner and Blender Net Production ","Midwest (PADD 2)","353","369","-119","-51","300","-93"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","739","750","728","710","759","666"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","114","123","42","55","119","51"
"Refiner and Blender Net Production ","West Coast (PADD 5)","140","136","82","75","157","65"
"Refiner and Blender Net Production ","Kerosene-Type Jet Fuel","1,481","1,479","1,506","1,455","1,492","1,522"
"Refiner and Blender Net Production ","East Coast (PADD 1)","93","82","96","55","80","85"
"Refiner and Blender Net Production ","Midwest (PADD 2)","198","225","225","260","212","205"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","808","766","792","707","786","828"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","26","24","32","29","24","28"
"Refiner and Blender Net Production ","West Coast (PADD 5)","356","381","362","404","390","376"
"Refiner and Blender Net Production ","Commercial","1,399","1,378","1,405","1,361","1,404","1,429"
