"STUB_1","STUB_2","8/3/12","7/27/12","8/5/11","8/6/10","8/3/12","8/5/11"
"Crude Oil Production ","Domestic Production","6,218","6,320","5,529","5,239","6,287","5,505"
"Crude Oil Production ","Alaska","319","421","477","382","408","437"
"Crude Oil Production ","Lower 48","5,899","5,899","5,052","4,857","5,879","5,069"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,607","15,571","15,624","15,066","15,628","15,524"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","991","999","1,342","1,096","994","1,311"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,561","3,615","3,470","3,415","3,517","3,543"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,910","7,739","7,690","7,691","7,930","7,539"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","605","603","543","526","605","545"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,540","2,615","2,579","2,339","2,581","2,586"
"Refiner Inputs and Utilization ","Gross Inputs","15,949","15,885","15,954","15,492","15,924","15,864"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","995","1,007","1,342","1,113","1,002","1,311"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,576","3,625","3,494","3,474","3,511","3,563"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,112","7,891","7,791","7,873","8,091","7,692"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","615","607","555","522","608","549"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,652","2,755","2,772","2,509","2,712","2,749"
"Refiner Inputs and Utilization ","Operable Capacity","17,230","17,230","17,736","17,589","17,230","17,736"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,188","1,188","1,618","1,397","1,188","1,618"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,665","3,665","3,721","3,723","3,665","3,721"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,725","8,725","8,646","8,626","8,725","8,646"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","624","624","624","623","624","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,028","3,028","3,128","3,219","3,028","3,128"
"Refiner Inputs and Utilization ","Percent Utilization","92.6","92.2","90.0","88.1","92.4","89.4"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","83.7","84.8","83.0","79.7","84.3","81.0"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","97.6","98.9","93.9","93.3","95.8","95.7"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","93.0","90.4","90.1","91.3","92.7","89.0"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","98.5","97.2","89.0","83.8","97.4","88.0"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","87.6","91.0","88.6","78.0","89.6","87.9"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","533","407","998","859","488","700"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,241","2,200","2,195","1,886","2,169","2,098"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","244","279","302","167","280","261"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,152","-2,218","-1,719","-1,344","-2,084","-1,785"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-3","-2","10","5","-2","-2"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","203","148","210","144","125","128"
"Refiner and Blender Net Inputs ","RBOB","316","448","436","386","298","254"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","535","652","626","641","545","550"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","91","91","62","56","82","43"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-431","-383","-357","-294","-420","-410"
