"STUB_1","STUB_2","11/27/15","11/20/15","11/28/14","11/29/13","11/27/15","11/28/14"
"Crude Oil Production ","Domestic Production","9,202","9,165","9,083","8,011","9,184","9,057"
"Crude Oil Production ","Alaska","529","528","517","531","526","516"
"Crude Oil Production ","Lower 48","8,673","8,637","8,566","7,480","8,658","8,541"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,803","16,380","16,356","16,106","16,300","15,995"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,214","1,185","1,094","994","1,182","1,123"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,635","3,530","3,602","3,551","3,475","3,422"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,838","8,598","8,604","8,558","8,597","8,390"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","611","608","611","597","600","599"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,505","2,458","2,444","2,406","2,445","2,461"
"Refiner Inputs and Utilization ","Gross Inputs","17,070","16,609","16,638","16,453","16,540","16,306"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,217","1,187","1,103","1,090","1,185","1,129"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,665","3,541","3,610","3,558","3,490","3,430"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,975","8,737","8,769","8,586","8,731","8,599"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","607","606","613","601","599","601"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,606","2,538","2,543","2,618","2,536","2,547"
"Refiner Inputs and Utilization ","Operable Capacity","18,059","18,059","17,814","17,815","18,059","17,814"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,273","1,273","1,297","1,294","1,273","1,297"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,842","3,842","3,810","3,769","3,842","3,810"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,361","9,361","9,154","9,093","9,361","9,154"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","651","651","647","630","651","647"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,933","2,933","2,907","3,029","2,933","2,907"
"Refiner Inputs and Utilization ","Percent Utilization","94.5","92.0","93.4","92.4","91.6","91.5"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","95.6","93.3","85.1","84.3","93.0","87.0"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","95.4","92.2","94.8","94.4","90.8","90.0"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","95.9","93.3","95.8","94.4","93.3","93.9"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","93.3","93.1","94.7","95.3","92.0","92.9"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","88.8","86.5","87.5","86.4","86.5","87.6"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","153","321","179","579","428","253"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,039","2,133","2,060","2,061","2,134","2,054"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","240","262","294","378","280","335"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,203","-2,182","-2,183","-2,044","-2,105","-2,196"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-40","-27","2","-2","-30","11"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","117","134","7","186","148","49"
"Refiner and Blender Net Inputs ","RBOB","302","426","176","600","356","174"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","442","489","490","746","508","491"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","73","36","28","16","24","35"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-306","-180","-296","-210","-250","-326"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","93","81","-46","48","75","-27"
"Refiner and Blender Net Inputs ","CBOB","-408","-210","-77","-168","-245","-53"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,355","1,431","1,345","1,181","1,389","1,380"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","181","223","233","279","245","234"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,934","-1,914","-1,711","-1,715","-1,881","-1,776"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-42","-25","-11","-12","-43","17"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","31","75","67","98","45","92"
"Refiner and Blender Net Inputs ","GTAB","39","37","40","49","42","15"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","39","37","40","49","42","15"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","221","68","40","98","274","116"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","203","176","185","85","196","168"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-14","4","33","83","12","65"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","37","-88","-176","-119","26","-95"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","3","-2","13","9","12","-6"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-8","-21","-14","40","29","-16"
"Refiner and Blender Net Inputs ","Fuel Ethanol","876","885","856","837","875","861"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","315","318","312","305","317","312"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","239","245","236","232","238","240"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","142","141","135","128","139","136"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","29","29","28","25","29","26"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","151","152","145","145","151","148"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,752","9,544","9,593","8,977","9,637","9,552"
"Refiner and Blender Net Production ","Finished Motor Gasoline (less Adjustment)","9,739","9,851","9,557","9,387","9,815","9,538"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,011","3,056","2,932","2,870","3,032","2,945"
