"STUB_1","STUB_2","1/19/24","1/12/24","1/20/23","1/21/22","1/19/24","1/20/23"
"Crude Oil Production ","Domestic Production","12,300","13,300","12,200","11,600","13,000","12,175"
"Crude Oil Production ","Alaska","426","435","450","449","422","451"
"Crude Oil Production ","Lower 48","11,900","12,900","11,700","11,200","12,600","11,700"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,276","16,653","14,981","15,497","16,281","14,576"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","789","709","787","662","767","759"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,785","4,077","3,687","3,933","3,948","3,544"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,076","9,141","8,099","8,259","8,848","7,758"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","577","576","435","596","579","454"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,051","2,149","1,972","2,046","2,139","2,061"
"Refiner Inputs and Utilization ","Gross Inputs","15,628","16,921","15,517","15,897","16,652","15,099"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","791","721","852","714","775","806"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,817","4,095","3,694","3,942","3,980","3,553"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,311","9,290","8,442","8,474","9,087","8,100"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","575","574","430","597","576","453"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,134","2,241","2,099","2,170","2,235","2,186"
"Refiner Inputs and Utilization ","Operable Capacity","18,272","18,272","18,015","18,132","18,272","18,017"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","878","878","878","818","878","878"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,208","4,208","4,197","4,191","4,208","4,197"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,917","9,917","9,628","9,751","9,917","9,627"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","650","650","663","657","650","663"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,620","2,620","2,650","2,715","2,620","2,652"
"Refiner Inputs and Utilization ","Percent Utilization","85.5","92.6","86.1","87.7","91.1","83.8"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","90.1","82.2","97.1","87.3","88.2","91.9"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","90.7","97.3","88.0","94.1","94.6","84.7"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","83.8","93.7","87.7","86.9","91.6","84.1"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","88.5","88.2","64.8","90.9","88.6","68.3"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","81.5","85.5","79.2","79.9","85.3","82.4"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","-32","-112","18","-215","-436","159"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,401","2,324","2,266","2,107","2,245","2,171"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-99","-182","-71","-246","-248","4"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,255","-2,268","-2,333","-2,070","-2,393","-2,039"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","5","6","42","-2","22","25"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-84","8","114","-4","-62","-2"
"Refiner and Blender Net Inputs ","RBOB","518","575","451","312","402","401"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","574","563","418","450","485","417"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","60","87","-2","38","62","36"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-151","-115","-78","-85","-157","-73"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","43","52","0","0","50","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-9","-11","114","-91","-38","20"
"Refiner and Blender Net Inputs ","CBOB","-449","-438","-545","-469","-680","-309"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,592","1,621","1,569","1,528","1,581","1,506"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-116","-214","7","-220","-256","-2"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,843","-1,903","-2,117","-1,891","-1,982","-1,821"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-52","-27","36","2","-32","25"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-30","86","-40","113","10","-17"
"Refiner and Blender Net Inputs ","GTAB","81","43","76","19","67","100"
