"STUB_1","STUB_2","6/19/15","6/12/15","6/20/14","6/21/13","6/19/15","6/20/14"
"Crude Oil Production ","Domestic Production","9,604","9,589","8,446","7,261","9,597","8,442"
"Crude Oil Production ","Alaska","417","478","489","486","478","518"
"Crude Oil Production ","Lower 48","9,187","9,111","7,957","6,775","9,120","7,923"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,532","16,282","15,672","15,704","16,449","15,668"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,220","1,157","1,197","1,099","1,153","1,190"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,645","3,573","3,552","3,326","3,627","3,648"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,662","8,560","8,010","8,325","8,718","7,869"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","609","614","541","548","596","573"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,397","2,379","2,372","2,407","2,355","2,389"
"Refiner Inputs and Utilization ","Gross Inputs","16,794","16,648","15,872","16,065","16,754","15,880"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,221","1,159","1,202","1,176","1,155","1,201"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,646","3,577","3,554","3,314","3,630","3,651"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,792","8,765","8,066","8,468","8,878","7,938"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","605","617","546","554","596","577"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,530","2,530","2,504","2,552","2,495","2,513"
"Refiner Inputs and Utilization ","Operable Capacity","17,874","17,874","17,931","17,810","17,874","17,930"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,269","1,269","1,297","1,293","1,269","1,297"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,842","3,842","3,810","3,769","3,842","3,810"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,198","9,198","9,154","9,093","9,198","9,154"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","647","647","637","625","647","636"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,918","2,918","3,034","3,029","2,918","3,034"
"Refiner Inputs and Utilization ","Percent Utilization","94.0","93.1","88.5","90.2","93.7","88.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","96.2","91.4","92.7","91.0","91.0","92.6"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","94.9","93.1","93.3","87.9","94.5","95.8"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","95.6","95.3","88.1","93.1","96.5","86.7"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","93.4","95.3","85.7","88.7","92.1","90.8"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","86.7","86.7","82.5","84.3","85.5","82.8"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","622","844","1,297","349","822","1,321"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,294","2,210","2,231","2,095","2,242","2,220"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","385","492","622","256","436","669"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,293","-2,109","-1,872","-2,062","-2,125","-1,827"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-37","-9","71","-16","-9","72"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","273","259","244","76","278","188"
"Refiner and Blender Net Inputs ","RBOB","332","286","168","99","391","220"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","588","648","587","499","634","514"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","71","22","63","16","78","69"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-491","-438","-448","-394","-439","-412"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","165","54","-35","-22","119","50"
"Refiner and Blender Net Inputs ","CBOB","-116","0","494","-132","9","544"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,388","1,323","1,366","1,251","1,359","1,438"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","250","342","390","175","297","485"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,838","-1,783","-1,470","-1,647","-1,771","-1,545"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-31","11","49","-21","-3","47"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","115","106","159","110","126","120"
"Refiner and Blender Net Inputs ","GTAB","103","69","10","124","57","61"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","103","69","10","124","57","61"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","302","488","624","257","365","496"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","215","169","268","221","192","208"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","64","128","168","65","61","115"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","35","111","45","-21","85","130"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-7","-19","22","5","-7","25"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-6","99","120","-12","33","18"
"Refiner and Blender Net Inputs ","Fuel Ethanol","902","912","891","858","893","878"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","330","330","331","314","326","325"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","241","248","240","237","241","236"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","145","148","139","131","143","138"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","28","27","27","24","27","27"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","159","158","154","151","156","152"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,934","9,651","9,054","9,133","9,750","9,306"
"Refiner and Blender Net Production ","Finished Motor Gasoline (less Adjustment)","9,754","9,933","10,130","9,177","9,784","10,161"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,241","3,183","3,150","2,963","3,172","3,146"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,524","2,548","2,720","2,273","2,510","2,776"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,031","2,210","2,234","2,068","2,147","2,223"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","280","316","367","287","309","375"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,678","1,676","1,659","1,586","1,646","1,641"
"Refiner and Blender Net Production ","Adjustment","180","-282","-1,076","-44","-34","-855"
"Refiner and Blender Net Production ","Reformulated","3,218","3,260","3,181","3,105","3,177","3,126"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,331","1,317","1,306","1,262","1,297","1,266"
"Refiner and Blender Net Production ","Midwest (PADD 2)","350","365","353","359","352","356"
