"STUB_1","STUB_2","9/19/14","9/12/14","9/20/13","9/21/12","9/19/14","9/20/13"
"Crude Oil Production ","Domestic Production","8,867","8,838","7,777","6,509","8,731","7,743"
"Crude Oil Production ","Alaska","495","466","505","520","432","488"
"Crude Oil Production ","Lower 48","8,372","8,372","7,272","5,989","8,299","7,255"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,214","16,304","15,591","14,624","16,320","15,883"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,173","1,178","1,032","892","1,114","1,088"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,623","3,648","3,488","3,306","3,658","3,505"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,376","8,472","8,065","7,463","8,485","8,242"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","634","638","495","545","631","543"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,408","2,369","2,511","2,417","2,432","2,506"
"Refiner Inputs and Utilization ","Gross Inputs","16,633","16,561","16,092","15,053","16,660","16,344"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,181","1,183","1,131","980","1,120","1,151"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,628","3,651","3,486","3,257","3,662","3,509"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,636","8,552","8,316","7,725","8,659","8,475"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","637","642","500","547","634","550"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,551","2,534","2,659","2,544","2,584","2,659"
"Refiner Inputs and Utilization ","Operable Capacity","17,814","17,814","17,815","17,230","17,841","17,815"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,297","1,297","1,294","1,188","1,297","1,294"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,810","3,810","3,769","3,665","3,810","3,769"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,154","9,154","9,093","8,725","9,154","9,093"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","647","647","630","624","642","630"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,907","2,907","3,029","3,028","2,939","3,029"
"Refiner Inputs and Utilization ","Percent Utilization","93.4","93.0","90.3","87.4","93.4","91.7"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","91.1","91.2","87.4","82.5","86.4","88.9"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","95.2","95.8","92.5","88.9","96.1","93.1"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.3","93.4","91.5","88.5","94.6","93.2"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","98.4","99.2","79.3","87.7","98.8","87.4"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","87.8","87.2","87.8","84.0","87.9","87.8"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","1,121","650","204","323","728","243"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,092","2,027","1,947","1,998","2,109","2,025"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","622","406","188","243","460","224"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,819","-1,868","-2,154","-2,140","-2,013","-2,222"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","41","12","13","8","21","15"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","185","73","210","214","149","201"
"Refiner and Blender Net Inputs ","RBOB","493","464","223","322","361","333"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","544","578","476","441","498","515"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","44","80","48","54","60","55"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-182","-241","-356","-280","-253","-322"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","86","46","54","107","55","85"
"Refiner and Blender Net Inputs ","CBOB","346","183","-235","-451","167","-157"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,371","1,387","1,319","1,299","1,437","1,371"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","494","294","39","87","343","112"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,648","-1,600","-1,737","-1,912","-1,721","-1,756"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","39","28","-11","-15","30","-5"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","90","73","155","90","78","122"
"Refiner and Blender Net Inputs ","GTAB","87","26","-41","42","43","19"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","87","26","-41","42","43","19"
