"STUB_1","STUB_2","5/4/12","4/27/12","5/6/11","5/7/10","5/4/12","5/6/11"
"Crude Oil Production ","Domestic Production","6,136","6,121","5,609","5,533","6,103","5,617"
"Crude Oil Production ","Alaska","554","549","590","649","554","597"
"Crude Oil Production ","Lower 48","5,582","5,572","5,019","4,884","5,550","5,020"
"Refiner Inputs and Utilization ","Crude Oil Inputs","14,742","14,707","14,108","15,036","14,595","14,087"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","987","952","1,074","1,165","972","990"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,373","3,548","3,173","3,241","3,497","3,220"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,548","7,362","7,084","7,726","7,374","7,079"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","514","527","509","526","527","498"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,321","2,319","2,267","2,378","2,224","2,300"
"Refiner Inputs and Utilization ","Gross Inputs","14,965","14,883","14,463","15,547","14,790","14,585"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","987","954","1,076","1,197","973","993"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,394","3,558","3,192","3,279","3,515","3,256"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,589","7,356","7,258","8,014","7,393","7,302"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","516","531","508","527","531","499"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,478","2,485","2,429","2,530","2,377","2,536"
"Refiner Inputs and Utilization ","Operable Capacity","17,312","17,315","17,698","17,584","17,314","17,694"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,188","1,188","1,580","–","1,188","1,580"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,663","3,663","3,721","–","3,663","3,721"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,725","8,725","8,646","–","8,725","8,642"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","623","623","624","–","623","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,113","3,116","3,128","–","3,115","3,128"
"Refiner Inputs and Utilization ","Percent Utilization","86.4","86.0","81.7","88.4","85.4","82.4"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","83.1","80.3","68.1","–","81.9","62.8"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","92.7","97.1","85.8","–","96.0","87.5"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","87.0","84.3","83.9","–","84.7","84.5"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","82.8","85.2","81.4","–","85.2","80.0"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","79.6","79.7","77.6","–","76.3","81.1"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","656","514","812","627","625","923"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,088","2,006","2,016","–","2,036","2,126"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","106","187","117","–","145","209"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,903","-1,926","-1,490","–","-1,832","-1,583"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-2","-11","-6","–","-12","1"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","367","258","174","–","289","171"
"Refiner and Blender Net Inputs ","RBOB","324","303","447","–","297","352"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","493","409","601","–","421","557"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-1","32","-14","–","12","15"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-250","-285","-311","–","-265","-313"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","–","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","82","147","170","–","128","93"
"Refiner and Blender Net Inputs ","CBOB","-185","-224","135","–","-204","246"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,324","1,259","1,161","–","1,283","1,282"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","44","33","87","–","42","137"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,669","-1,550","-1,165","–","-1,567","-1,218"
