"STUB_1","STUB_2","12/28/18","12/21/18","12/29/17","12/30/16","12/28/18","12/29/17"
"Crude Oil Production ","Domestic Production","11,700","11,700","9,782","8,770","11,650","9,776"
"Crude Oil Production ","Alaska","495","497","510","529","495","515"
"Crude Oil Production ","Lower 48","11,200","11,200","9,272","8,241","11,150","9,262"
"Refiner Inputs and Utilization ","Crude Oil Inputs","17,760","17,350","17,608","16,689","17,489","17,255"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,120","1,017","1,117","1,011","1,041","1,111"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,945","3,923","3,840","3,682","3,968","3,767"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,548","9,368","9,472","9,003","9,391","9,251"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","619","585","631","592","608","583"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,528","2,457","2,548","2,401","2,481","2,543"
"Refiner Inputs and Utilization ","Gross Inputs","18,077","17,694","17,883","16,973","17,805","17,570"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,124","1,021","1,120","1,013","1,053","1,112"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,950","3,923","3,842","3,721","3,969","3,768"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,701","9,561","9,568","9,124","9,537","9,400"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","619","586","628","595","609","586"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,684","2,604","2,725","2,519","2,637","2,704"
"Refiner Inputs and Utilization ","Operable Capacity","18,602","18,602","18,503","18,459","18,602","18,503"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,224","1,224","1,182","1,278","1,224","1,182"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,092","4,092","4,011","3,957","4,092","4,011"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,765","9,765","9,769","9,605","9,765","9,769"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","683","683","693","696","683","693"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,838","2,838","2,848","2,924","2,838","2,848"
"Refiner Inputs and Utilization ","Percent Utilization","97.2","95.1","96.7","92.0","95.7","95.0"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","91.8","83.4","94.7","79.3","86.0","94.1"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","96.5","95.9","95.8","94.0","97.0","93.9"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","99.4","97.9","97.9","95.0","97.7","96.2"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","90.6","85.7","90.6","85.5","89.2","84.5"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","94.6","91.8","95.7","86.1","92.9","95.0"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","-576","201","-455","-680","-26","55"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,155","2,383","1,964","2,140","2,338","2,196"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-138","56","10","-64","-21","116"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,501","-2,356","-2,274","-2,636","-2,341","-2,174"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-57","-25","-94","-59","-39","-74"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-35","142","-61","-61","36","-10"
"Refiner and Blender Net Inputs ","RBOB","154","594","317","281","472","351"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","439","580","493","555","549","551"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","28","54","11","39","26","22"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-320","-159","-166","-240","-189","-233"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","8","119","-20","-73","85","11"
"Refiner and Blender Net Inputs ","CBOB","-797","-539","-685","-928","-622","-477"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,513","1,593","1,431","1,412","1,583","1,467"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-143","23","-52","-125","-30","70"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,123","-2,144","-1,985","-2,153","-2,122","-1,943"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-63","-28","-85","-44","-46","-64"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","19","18","5","-19","-5","-8"
"Refiner and Blender Net Inputs ","GTAB","36","123","26","-29","65","31"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","36","123","26","-29","65","31"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","32","23","-113","-4","59","150"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","168","87","14","202","141","147"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-22","-20","50","21","-17","23"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-59","-52","-123","-244","-29","2"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","6","3","-9","-15","7","-11"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-61","5","-46","32","-43","-13"
"Refiner and Blender Net Inputs ","Fuel Ethanol","868","935","855","845","909","907"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","321","342","314","315","335","331"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","230","252","227","223","244","246"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","144","152","137","134","148","145"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","29","31","28","28","30","30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","145","158","149","144","153","155"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,533","10,144","9,682","9,467","10,117","10,031"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","9,637","10,338","9,555","9,273","10,112","10,114"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,069","3,332","2,970","3,019","3,244","3,165"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,399","2,630","2,383","2,352","2,544","2,549"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,418","2,447","2,453","2,064","2,484","2,545"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","297","319","269","317","309","282"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,455","1,610","1,481","1,520","1,532","1,573"
"Refiner and Blender Net Production ","Adjustment","-104","-194","127","194","5","-83"
"Refiner and Blender Net Production ","Reformulated","3,054","3,339","3,036","3,016","3,242","3,233"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,237","1,343","1,207","1,214","1,314","1,289"
"Refiner and Blender Net Production ","Midwest (PADD 2)","335","372","348","334","362","372"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","443","487","429","415","471","463"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,039","1,137","1,052","1,053","1,094","1,110"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,054","3,339","3,036","3,016","3,242","3,233"
