"STUB_1","STUB_2","12/25/15","12/18/15","12/26/14","12/27/13","12/25/15","12/26/14"
"Crude Oil Production ","Domestic Production","9,202","9,179","9,121","8,121","9,180","9,126"
"Crude Oil Production ","Alaska","529","526","518","553","526","520"
"Crude Oil Production ","Lower 48","8,673","8,653","8,603","7,568","8,654","8,606"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,682","16,468","16,377","16,247","16,603","16,412"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,165","1,092","1,159","1,102","1,120","1,081"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,739","3,572","3,697","3,562","3,690","3,704"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,883","8,862","8,371","8,554","8,847","8,512"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","597","620","611","548","602","603"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,297","2,323","2,539","2,482","2,345","2,513"
"Refiner Inputs and Utilization ","Gross Inputs","16,785","16,540","16,822","16,461","16,713","16,782"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,156","1,084","1,168","1,103","1,111","1,087"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,739","3,571","3,712","3,564","3,691","3,713"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,885","8,834","8,683","8,574","8,847","8,749"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","596","619","613","552","601","605"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,409","2,433","2,646","2,668","2,463","2,628"
"Refiner Inputs and Utilization ","Operable Capacity","18,125","18,125","17,814","17,818","18,125","17,814"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,273","1,273","1,297","1,297","1,273","1,297"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,878","3,878","3,810","3,769","3,878","3,810"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,391","9,391","9,154","9,093","9,391","9,154"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","651","651","647","630","651","647"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,933","2,933","2,907","3,029","2,933","2,907"
"Refiner Inputs and Utilization ","Percent Utilization","92.6","91.3","94.4","92.4","92.2","94.2"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","90.8","85.1","90.1","85.1","87.3","83.8"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","96.4","92.1","97.4","94.6","95.2","97.4"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.6","94.1","94.9","94.3","94.2","95.6"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","91.5","95.1","94.7","87.6","92.3","93.5"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","82.1","83.0","91.0","88.1","84.0","90.4"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","496","62","192","-237","237","220"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,247","2,197","2,044","1,930","2,161","2,090"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","279","157","174","120","213","169"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,252","-2,461","-2,095","-2,330","-2,307","-2,072"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-47","-36","-45","17","-37","-31"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","269","204","114","27","207","64"
"Refiner and Blender Net Inputs ","RBOB","524","360","103","294","373","243"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","655","448","485","487","493","523"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","31","44","17","33","34","19"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-246","-259","-309","-225","-265","-279"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","84","127","-90","-2","111","-19"
"Refiner and Blender Net Inputs ","CBOB","-331","-382","-110","-385","-353","-146"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,479","1,523","1,412","1,315","1,467","1,389"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","178","97","118","8","133","135"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,036","-2,024","-1,726","-1,793","-1,973","-1,724"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-36","-28","-36","9","-31","-27"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","84","50","122","75","51","81"
"Refiner and Blender Net Inputs ","GTAB","23","68","20","67","54","42"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","23","68","20","67","54","42"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","279","15","179","-213","163","81"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","90","158","127","60","147","136"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","70","16","40","78","46","15"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","29","-178","-60","-312","-68","-69"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-12","-7","-9","8","-6","-4"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","101","27","82","-47","45","3"
"Refiner and Blender Net Inputs ","Fuel Ethanol","907","880","856","808","879","858"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","327","325","310","298","321","314"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","251","234","232","218","238","236"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","147","143","135","128","141","134"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","29","27","28","25","28","26"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","154","153","151","139","151","148"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,921","9,346","10,195","9,078","9,775","9,734"
"Refiner and Blender Net Production ","Finished Motor Gasoline (less Adjustment)","10,031","9,600","9,759","9,002","9,757","9,791"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,171","3,098","2,924","2,786","3,081","2,990"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,629","2,476","2,484","2,330","2,532","2,546"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,397","2,214","2,447","2,063","2,316","2,379"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","300","302","307","321","313","303"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,534","1,511","1,596","1,501","1,516","1,572"
"Refiner and Blender Net Production ","Adjustment","-110","-254","436","76","18","-57"
"Refiner and Blender Net Production ","Reformulated","3,219","3,181","3,064","2,871","3,152","3,068"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,282","1,276","1,215","1,135","1,268","1,233"
"Refiner and Blender Net Production ","Midwest (PADD 2)","385","357","347","337","370","359"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","445","445","420","376","432","417"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,107","1,104","1,082","1,023","1,083","1,060"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,219","3,181","3,064","2,871","3,152","3,068"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,282","1,276","1,215","1,135","1,268","1,233"
"Refiner and Blender Net Production ","Midwest (PADD 2)","385","357","347","337","370","359"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","445","445","420","376","432","417"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,107","1,104","1,082","1,023","1,083","1,060"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,813","6,419","6,694","6,131","6,605","6,722"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,889","1,822","1,709","1,651","1,813","1,758"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,244","2,119","2,137","1,993","2,162","2,187"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,952","1,769","2,027","1,687","1,884","1,962"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","300","302","307","321","313","303"
"Refiner and Blender Net Production ","West Coast (PADD 5)","427","407","514","478","433","512"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","5,875","5,620","5,475","5,190","5,648","5,510"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,005","1,974","1,878","1,859","1,946","1,908"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,126","1,991","1,977","1,819","2,030","2,012"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,028","977","931","904","977","921"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","287","265","273","243","279","260"
"Refiner and Blender Net Production ","West Coast (PADD 5)","430","414","416","366","416","409"
"Refiner and Blender Net Production ","Ed55 and Lower","5,874","5,618","5,474","5,189","5,647","5,509"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,004","1,974","1,878","1,859","1,946","1,908"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,125","1,990","1,976","1,818","2,029","2,011"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,027","977","931","904","977","920"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","287","265","273","243","279","260"
"Refiner and Blender Net Production ","West Coast (PADD 5)","429","414","416","366","416","409"
"Refiner and Blender Net Production ","Greater than Ed55","2","2","1","1","2","1"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1","1","1","1","1","1"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Other","937","799","1,219","941","957","1,212"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-116","-152","-169","-208","-133","-150"
"Refiner and Blender Net Production ","Midwest (PADD 2)","118","129","161","174","133","175"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","924","792","1,095","783","907","1,041"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","13","37","35","78","34","43"
"Refiner and Blender Net Production ","West Coast (PADD 5)","-2","-7","97","112","16","103"
"Refiner and Blender Net Production ","Kerosene-Type Jet Fuel","1,697","1,751","1,661","1,643","1,716","1,654"
"Refiner and Blender Net Production ","East Coast (PADD 1)","86","88","92","68","89","97"
"Refiner and Blender Net Production ","Midwest (PADD 2)","239","261","245","207","248","247"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","913","926","861","784","912","844"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","31","36","32","29","33","32"
"Refiner and Blender Net Production ","West Coast (PADD 5)","429","440","431","555","435","435"
"Refiner and Blender Net Production ","Commercial","1,633","1,689","1,630","1,546","1,644","1,607"
"Refiner and Blender Net Production ","East Coast (PADD 1)","86","88","92","68","89","97"
"Refiner and Blender Net Production ","Midwest (PADD 2)","228","254","242","197","242","243"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","873","881","855","722","860","818"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","29","34","31","27","31","30"
"Refiner and Blender Net Production ","West Coast (PADD 5)","417","432","410","531","421","419"
"Refiner and Blender Net Production ","Military","65","62","31","98","73","47"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","11","7","3","10","6","4"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","41","45","6","62","52","26"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","1","1","2","2","1","2"
"Refiner and Blender Net Production ","West Coast (PADD 5)","11","8","21","24","13","15"
"Refiner and Blender Net Production ","Distillate Fuel Oil","4,927","4,938","5,307","5,233","5,050","5,247"
"Refiner and Blender Net Production ","East Coast (PADD 1)","343","334","309","376","341","325"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,057","1,029","1,165","1,150","1,067","1,184"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,833","2,818","2,985","2,929","2,888","2,866"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","183","195","228","180","194","223"
"Refiner and Blender Net Production ","West Coast (PADD 5)","511","561","619","598","560","649"
"Refiner and Blender Net Production ","15 ppm sulfur and Under","4,657","4,602","4,964","4,760","4,739","4,885"
"Refiner and Blender Net Production ","East Coast (PADD 1)","290","271","274","252","273","272"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,056","1,017","1,159","1,137","1,061","1,182"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,624","2,602","2,716","2,598","2,670","2,596"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","182","188","227","175","193","220"
"Refiner and Blender Net Production ","West Coast (PADD 5)","506","525","588","599","541","615"
"Refiner and Blender Net Production ","> 15 ppm to 500 ppm sulfur","92","121","182","163","111","170"
"Refiner and Blender Net Production ","East Coast (PADD 1)","5","13","35","49","13","35"
"Refiner and Blender Net Production ","Midwest (PADD 2)","3","4","11","10","5","8"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","85","85","117","102","87","116"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","2","4","3","2","1","4"
"Refiner and Blender Net Production ","West Coast (PADD 5)","-3","14","16","0","5","7"
"Refiner and Blender Net Production ","> 500 ppm sulfur","179","215","162","310","201","191"
"Refiner and Blender Net Production ","East Coast (PADD 1)","49","50","0","76","54","18"
"Refiner and Blender Net Production ","Midwest (PADD 2)","-2","8","-5","3","1","-5"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","124","130","152","230","131","153"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","-1","3","-1","2","0","-1"
"Refiner and Blender Net Production ","West Coast (PADD 5)","8","23","15","-1","14","27"
