"STUB_1","STUB_2","1/3/20","12/27/19","1/4/19","1/5/18","1/3/20","1/4/19"
"Crude Oil Production ","Domestic Production","12,900","12,900","11,700","9,492","12,875","11,675"
"Crude Oil Production ","Alaska","483","487","505","513","483","499"
"Crude Oil Production ","Lower 48","12,400","12,400","11,200","8,979","12,375","11,175"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,897","17,283","17,566","17,323","16,931","17,521"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","820","829","1,073","1,046","820","1,053"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,867","4,014","3,960","3,780","3,914","3,957"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,191","9,322","9,421","9,315","9,102","9,433"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","638","639","633","616","650","609"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,380","2,480","2,479","2,565","2,445","2,469"
"Refiner Inputs and Utilization ","Gross Inputs","17,484","17,768","17,883","17,629","17,458","17,851"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","823","833","1,076","1,053","828","1,062"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,890","4,036","3,975","3,778","3,934","3,962"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,640","9,650","9,535","9,441","9,463","9,588"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","641","640","634","610","651","610"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,490","2,608","2,663","2,748","2,583","2,630"
"Refiner Inputs and Utilization ","Operable Capacity","18,808","18,808","18,602","18,505","18,808","18,602"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,224","1,224","1,224","1,182","1,224","1,224"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,147","4,147","4,092","4,013","4,147","4,092"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,876","9,876","9,765","9,769","9,876","9,765"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","687","687","683","693","687","683"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,875","2,875","2,838","2,848","2,875","2,838"
"Refiner Inputs and Utilization ","Percent Utilization","93.0","94.5","96.1","95.3","92.8","96.0"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","67.3","68.1","87.9","89.1","67.6","86.8"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","93.8","97.3","97.1","94.1","94.9","96.8"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","97.6","97.7","97.7","96.6","95.8","98.2"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","93.3","93.2","92.9","88.0","94.7","89.3"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","86.6","90.7","93.8","96.5","89.8","92.7"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","-879","75","-923","-757","-67","-263"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,010","2,291","2,016","1,870","2,289","2,235"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-349","-84","-291","16","-54","-86"
