"STUB_1","STUB_2","7/13/18","7/6/18","7/14/17","7/15/16","7/13/18","7/14/17"
"Crude Oil Production ","Domestic Production","11,000","10,900","9,429","8,494","10,925","9,354"
"Crude Oil Production ","Alaska","481","431","459","449","440","445"
"Crude Oil Production ","Lower 48","10,500","10,500","8,970","8,045","10,500","8,909"
"Refiner Inputs and Utilization ","Crude Oil Inputs","17,239","17,652","17,119","16,863","17,590","17,099"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,130","1,203","1,045","1,114","1,183","1,109"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,818","3,893","3,907","3,764","3,904","3,870"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,053","9,315","9,144","8,860","9,253","9,116"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","650","648","626","617","654","626"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,589","2,592","2,396","2,509","2,597","2,378"
"Refiner Inputs and Utilization ","Gross Inputs","17,536","17,981","17,500","17,071","17,923","17,436"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,139","1,205","1,046","1,104","1,187","1,111"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,813","3,889","3,909","3,765","3,900","3,872"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,194","9,470","9,353","8,909","9,426","9,292"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","647","645","628","618","650","626"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,743","2,773","2,564","2,675","2,761","2,535"
"Refiner Inputs and Utilization ","Operable Capacity","18,599","18,599","18,621","18,320","18,594","18,621"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,224","1,224","1,256","1,278","1,224","1,256"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,092","4,092","3,999","3,924","4,092","3,999"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,762","9,762","9,742","9,515","9,757","9,742"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","683","683","692","680","683","692"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,838","2,838","2,933","2,924","2,838","2,933"
"Refiner Inputs and Utilization ","Percent Utilization","94.3","96.7","94.0","93.2","96.4","93.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","93.1","98.5","83.3","86.4","97.0","88.4"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","93.2","95.0","97.7","95.9","95.3","96.8"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.2","97.0","96.0","93.6","96.6","95.4"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","94.7","94.4","90.8","91.0","95.1","90.4"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","96.7","97.7","87.4","91.5","97.3","86.4"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","782","529","687","701","673","773"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,340","2,315","2,336","2,424","2,342","2,362"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","325","423","370","403","359","436"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,949","-2,199","-2,235","-2,304","-2,086","-2,227"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-29","-28","2","-28","-32","-3"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","95","19","214","206","89","205"
"Refiner and Blender Net Inputs ","RBOB","-22","70","308","330","102","341"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","387","531","694","690","485","656"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","26","3","15","13","19","40"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-509","-412","-466","-464","-446","-454"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","74","-53","65","92","44","99"
"Refiner and Blender Net Inputs ","CBOB","263","162","202","107","89","147"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,508","1,433","1,450","1,421","1,477","1,454"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","306","419","435","420","350","396"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,532","-1,719","-1,715","-1,792","-1,730","-1,748"
