"STUB_1","STUB_2","4/8/22","4/1/22","4/9/21","4/10/20","4/8/22","4/9/21"
"Crude Oil Production ","Domestic Production","11,800","11,800","11,000","12,300","11,725","11,000"
"Crude Oil Production ","Alaska","443","448","457","477","442","453"
"Crude Oil Production ","Lower 48","11,400","11,400","10,500","11,800","11,325","10,525"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,523","15,948","15,051","12,665","15,815","14,856"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","627","655","631","454","618","684"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,684","3,849","3,532","2,726","3,767","3,598"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,669","8,670","8,292","7,304","8,718","7,961"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","521","524","550","424","539","552"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,022","2,249","2,046","1,756","2,174","2,061"
"Refiner Inputs and Utilization ","Gross Inputs","16,148","16,529","15,419","13,113","16,354","15,323"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","663","656","663","484","651","696"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,683","3,889","3,545","2,740","3,781","3,624"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,039","9,035","8,429","7,576","9,028","8,209"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","519","504","549","441","532","552"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,243","2,445","2,234","1,872","2,362","2,243"
"Refiner Inputs and Utilization ","Operable Capacity","17,941","17,877","18,143","18,974","17,893","18,325"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","818","818","818","1,224","818","871"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,197","4,191","4,188","4,196","4,192","4,180"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,607","9,496","9,767","9,983","9,524","9,909"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","660","657","657","696","658","652"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,659","2,715","2,714","2,875","2,701","2,714"
"Refiner Inputs and Utilization ","Percent Utilization","90.0","92.5","85.0","69.1","91.4","83.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","81.1","80.2","81.1","39.6","79.6","79.9"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","87.8","92.8","84.6","65.3","90.2","86.7"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.1","95.2","86.3","75.9","94.8","82.9"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","78.7","76.8","83.6","63.3","80.9","84.7"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","84.4","90.1","82.3","65.1","87.4","82.7"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","916","459","874","-370","666","775"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,457","2,369","2,248","1,241","2,373","2,197"
