"STUB_1","STUB_2","8/31/12","8/24/12","9/2/11","9/3/10","8/31/12","9/2/11"
"Crude Oil Production ","Domestic Production","5,486","6,258","5,642","5,603","6,043","5,598"
"Crude Oil Production ","Alaska","432","428","567","658","407","523"
"Crude Oil Production ","Lower 48","5,054","5,830","5,075","4,945","5,636","5,075"
"Refiner Inputs and Utilization ","Crude Oil Inputs","14,608","15,380","15,450","14,912","15,284","15,494"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","990","902","940","1,152","938","1,230"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,464","3,635","3,389","3,274","3,541","3,356"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,112","7,790","7,980","7,602","7,710","7,822"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","572","567","561","539","586","548"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,471","2,486","2,580","2,346","2,510","2,538"
"Refiner Inputs and Utilization ","Gross Inputs","14,829","15,717","15,777","15,516","15,553","15,854"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","994","968","943","1,153","976","1,232"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,470","3,578","3,405","3,332","3,539","3,378"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,174","7,975","8,147","7,925","7,809","7,981"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","575","572","559","551","589","552"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,616","2,625","2,723","2,556","2,641","2,711"
"Refiner Inputs and Utilization ","Operable Capacity","17,230","17,230","17,736","17,589","17,230","17,736"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,188","1,188","1,618","1,397","1,188","1,618"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,665","3,665","3,721","3,723","3,665","3,721"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,725","8,725","8,646","8,626","8,725","8,646"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","624","624","624","623","624","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,028","3,028","3,128","3,219","3,028","3,128"
"Refiner Inputs and Utilization ","Percent Utilization","86.1","91.2","89.0","88.2","90.3","89.4"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","83.7","81.5","58.3","82.5","82.1","76.1"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","94.7","97.6","91.5","89.5","96.6","90.8"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","82.2","91.4","94.2","91.9","89.5","92.3"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","92.2","91.6","89.6","88.5","94.3","88.5"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","86.4","86.7","87.1","79.4","87.2","86.7"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","728","516","474","874","588","764"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,179","2,143","2,067","2,037","2,140","2,136"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","197","201","273","226","213","300"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,707","-1,975","-2,018","-1,416","-1,882","-1,856"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-2","11","-18","-13","3","-13"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","61","135","170","40","115","196"
"Refiner and Blender Net Inputs ","RBOB","205","312","434","365","227","484"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","508","525","635","725","486","631"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","10","60","34","67","63","44"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-344","-357","-350","-405","-390","-320"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","31","84","115","-21","69","128"
"Refiner and Blender Net Inputs ","CBOB","-38","-87","-24","205","-87","160"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,211","1,342","1,316","1,043","1,272","1,359"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","118","116","227","130","106","212"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,414","-1,608","-1,619","-1,000","-1,525","-1,476"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-15","-15","-16","-12","-21","-13"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","63","78","68","44","82","79"
"Refiner and Blender Net Inputs ","GTAB","274","160","99","130","178","89"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","274","160","99","129","178","89"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","1","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","287","131","-36","174","270","31"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","186","116","16","140","204","57"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","69","25","13","29","44","44"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","51","-9","-49","-11","33","-60"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","13","26","-2","-1","24","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-33","-27","-13","17","-35","-11"
"Refiner and Blender Net Inputs ","Fuel Ethanol","841","845","810","793","843","829"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","314","316","300","319","316","316"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","226","230","220","218","228","221"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","129","126","117","105","127","118"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","25","27","21","16","26","22"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","147","148","151","136","147","152"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,276","9,183","9,161","9,495","9,284","9,353"
"Refiner and Blender Net Production ","Finished Motor Gasoline (less Adjustment)","9,005","9,063","9,083","9,220","9,039","9,313"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,996","2,961","2,886","2,835","2,962","3,042"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,244","2,216","2,267","2,239","2,226","2,219"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,919","1,986","2,087","2,370","1,988","2,148"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","302","317","258","304","307","265"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,543","1,584","1,585","1,472","1,555","1,638"
"Refiner and Blender Net Production ","Adjustment","271","120","78","275","245","40"
"Refiner and Blender Net Production ","Reformulated","3,064","3,062","2,965","3,019","3,061","3,068"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,218","1,205","1,113","1,279","1,212","1,201"
"Refiner and Blender Net Production ","Midwest (PADD 2)","350","364","348","373","359","352"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","423","406","418","371","413","416"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,074","1,087","1,087","996","1,076","1,100"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,051","3,055","2,946","2,990","3,047","3,050"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,218","1,205","1,113","1,279","1,212","1,201"
"Refiner and Blender Net Production ","Midwest (PADD 2)","350","364","348","373","359","352"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","410","399","399","356","399","397"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,074","1,087","1,087","982","1,076","1,100"
"Refiner and Blender Net Production ","Other","13","7","19","29","14","19"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","13","7","19","15","14","19"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","14","0","0"
"Refiner and Blender Net Production ","Conventional","5,941","6,001","6,118","6,201","5,978","6,245"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,779","1,755","1,774","1,556","1,750","1,842"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,895","1,853","1,920","1,866","1,867","1,868"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,496","1,580","1,669","1,999","1,575","1,732"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","302","317","258","304","307","265"
"Refiner and Blender Net Production ","West Coast (PADD 5)","470","496","498","476","478","538"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","5,392","5,442","5,109","4,877","5,419","5,214"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,919","1,958","1,883","1,856","1,944","1,954"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,924","1,953","1,839","1,825","1,931","1,848"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","895","869","761","668","883","775"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","250","264","214","153","257","217"
"Refiner and Blender Net Production ","West Coast (PADD 5)","404","397","413","376","403","420"
"Refiner and Blender Net Production ","Ed55 and Lower","5,390","5,440","5,107","4,876","5,417","5,212"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,918","1,958","1,882","1,856","1,944","1,954"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,923","1,952","1,836","1,823","1,930","1,846"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","895","869","761","668","883","775"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","250","264","214","153","256","217"
"Refiner and Blender Net Production ","West Coast (PADD 5)","404","397","412","376","403","420"
"Refiner and Blender Net Production ","Greater than Ed55","2","2","3","2","2","2"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1","1","2","1","1","2"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Other","549","558","1,009","1,323","559","1,031"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-140","-203","-109","-300","-194","-113"
"Refiner and Blender Net Production ","Midwest (PADD 2)","-30","-101","81","41","-64","20"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","601","711","908","1,332","692","957"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","52","52","44","151","51","48"
"Refiner and Blender Net Production ","West Coast (PADD 5)","66","99","86","100","75","118"
"Refiner and Blender Net Production ","Kerosene-Type Jet Fuel","1,459","1,551","1,568","1,439","1,561","1,546"
"Refiner and Blender Net Production ","East Coast (PADD 1)","42","42","97","83","44","86"
"Refiner and Blender Net Production ","Midwest (PADD 2)","260","248","246","205","267","236"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","706","785","741","705","780","737"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","23","33","29","27","26","26"
"Refiner and Blender Net Production ","West Coast (PADD 5)","428","443","455","419","444","460"
"Refiner and Blender Net Production ","Commercial","1,363","1,462","1,398","1,286","1,448","1,381"
"Refiner and Blender Net Production ","East Coast (PADD 1)","42","42","97","83","44","86"
"Refiner and Blender Net Production ","Midwest (PADD 2)","252","224","223","192","251","221"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","642","733","627","616","713","635"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","19","27","25","22","22","22"
"Refiner and Blender Net Production ","West Coast (PADD 5)","408","436","426","373","418","417"
"Refiner and Blender Net Production ","Military","97","89","169","153","113","165"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","8","25","23","13","16","15"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","64","51","114","89","67","102"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","4","6","4","5","5","5"
"Refiner and Blender Net Production ","West Coast (PADD 5)","20","7","28","46","27","43"
"Refiner and Blender Net Production ","Distillate Fuel Oil","4,341","4,667","4,547","4,301","4,603","4,621"
"Refiner and Blender Net Production ","East Coast (PADD 1)","406","383","283","403","396","378"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,020","1,060","965","949","1,017","975"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,248","2,513","2,590","2,276","2,472","2,522"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","185","192","192","182","195","188"
"Refiner and Blender Net Production ","West Coast (PADD 5)","483","519","516","491","523","558"
"Refiner and Blender Net Production ","15 ppm sulfur and Under","3,998","4,178","3,929","3,493","4,113","4,030"
"Refiner and Blender Net Production ","East Coast (PADD 1)","260","221","164","243","239","249"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,011","1,048","869","880","1,001","879"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,081","2,255","2,276","1,788","2,213","2,234"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","183","187","183","159","191","179"
"Refiner and Blender Net Production ","West Coast (PADD 5)","464","468","436","423","469","488"
"Refiner and Blender Net Production ","> 15 ppm to 500 ppm sulfur","59","170","216","402","146","210"
"Refiner and Blender Net Production ","East Coast (PADD 1)","37","21","-11","35","42","1"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","5","54","47","3","56"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","9","121","139","289","71","121"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","2","3","13","17","2","10"
"Refiner and Blender Net Production ","West Coast (PADD 5)","11","19","21","14","27","21"
"Refiner and Blender Net Production ","> 500 ppm sulfur","284","319","402","405","344","382"
"Refiner and Blender Net Production ","East Coast (PADD 1)","109","141","130","125","115","128"
"Refiner and Blender Net Production ","Midwest (PADD 2)","9","7","42","22","13","39"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","158","137","175","199","188","167"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","2","-3","5","2","-2"
"Refiner and Blender Net Production ","West Coast (PADD 5)","8","32","59","54","26","49"
"Refiner and Blender Net Production ","Residual Fuel Oil","459","462","560","554","463","586"
"Refiner and Blender Net Production ","East Coast (PADD 1)","31","43","60","62","36","58"
"Refiner and Blender Net Production ","Midwest (PADD 2)","40","41","46","57","50","42"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","238","260","306","332","252","351"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","13","13","13","9","13","11"
"Refiner and Blender Net Production ","West Coast (PADD 5)","137","105","137","94","112","124"
"Refiner and Blender Net Production ","Propane/Propylene","1,203","1,292","1,055","1,109","1,259","1,045"
"Refiner and Blender Net Production ","East Coast (PADD 1)","50","52","46","49","51","48"
"Refiner and Blender Net Production ","Midwest (PADD 2)","299","293","253","259","287","246"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","711","801","700","746","766","695"
"Refiner and Blender Net Production ","PADDs 4 and 5","144","145","57","55","154","57"
"Ethanol Plant Production ","Fuel Ethanol","829","819","896","875","823","897"
"Ethanol Plant Production ","East Coast (PADD 1)","W","W","W","W","W","W"
"Ethanol Plant Production ","Midwest (PADD 2)","769","765","838","815","769","836"
"Ethanol Plant Production ","Gulf Coast (PADD 3)","W","W","W","W","W","W"
"Ethanol Plant Production ","Rocky Mountain (PADD 4)","W","W","W","W","W","W"
"Ethanol Plant Production ","West Coast (PADD 5)","W","W","W","W","W","W"
"Stocks (Million Barrels) ","Crude Oil (including SPR)","1,053.048","1,060.474","1,050.027","1,086.435","– –","– –"
"Stocks (Million Barrels) ","Commercial","357.098","364.524","353.088","359.854","– –","– –"
"Stocks (Million Barrels) ","East Coast (PADD 1)","10.858","10.990","10.774","11.160","– –","– –"
