"STUB_1","STUB_2","11/8/13","11/1/13","11/9/12","11/11/11","11/8/13","11/9/12"
"Crude Oil Production ","Domestic Production","7,981","7,858","6,709","5,894","7,897","6,666"
"Crude Oil Production ","Alaska","539","523","547","592","530","548"
"Crude Oil Production ","Lower 48","7,442","7,335","6,162","5,302","7,367","6,118"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,411","15,068","14,612","14,679","15,097","14,733"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","933","887","836","1,191","904","887"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,543","3,516","3,292","3,252","3,508","3,322"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,936","7,633","7,767","7,510","7,700","7,728"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","576","570","503","541","561","516"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,423","2,463","2,214","2,185","2,423","2,280"
"Refiner Inputs and Utilization ","Gross Inputs","15,801","15,465","14,946","15,036","15,531","15,049"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","934","898","858","1,171","911","930"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,547","3,518","3,266","3,272","3,511","3,305"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,139","7,844","7,975","7,696","7,937","7,880"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","580","577","506","543","565","520"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,601","2,627","2,341","2,354","2,607","2,415"
"Refiner Inputs and Utilization ","Operable Capacity","17,815","17,815","17,380","17,736","17,815","17,380"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,294","1,294","1,293","1,618","1,294","1,293"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,769","3,769","3,710","3,721","3,769","3,710"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,093","9,093","8,725","8,646","9,093","8,725"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","630","630","624","624","630","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,029","3,029","3,028","3,128","3,029","3,028"
"Refiner Inputs and Utilization ","Percent Utilization","88.7","86.8","86.0","84.8","87.2","86.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","72.2","69.4","66.4","72.4","70.4","71.9"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","94.1","93.4","88.0","87.9","93.2","89.1"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","89.5","86.3","91.4","89.0","87.3","90.3"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","92.1","91.6","81.1","87.1","89.7","83.4"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","85.9","86.7","77.3","75.3","86.1","79.8"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","676","458","299","466","507","317"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,228","2,116","2,076","2,030","2,174","2,057"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","315","458","145","155","262","186"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,029","-2,160","-1,931","-1,854","-2,070","-1,966"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","25","5","-33","1","2","4"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","137","39","43","134","139","38"
"Refiner and Blender Net Inputs ","RBOB","522","312","139","123","489","308"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","673","589","562","342","646","545"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","38","27","46","26","49","77"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-288","-316","-465","-239","-276","-326"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","98","12","-4","-6","69","11"
"Refiner and Blender Net Inputs ","CBOB","63","60","70","-20","-95","-171"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,383","1,320","1,354","1,329","1,332","1,342"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","186","323","36","81","152","37"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,589","-1,689","-1,423","-1,488","-1,658","-1,618"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","3","-9","-29","-14","-5"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","82","104","111","87","94","73"
"Refiner and Blender Net Inputs ","GTAB","9","19","42","93","21","49"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","9","19","42","93","21","49"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","81","67","48","270","92","132"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","162","188","117","265","175","120"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","90","108","62","48","61","71"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-152","-155","-44","-127","-136","-21"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","24","2","-24","30","16","9"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-42","-76","-63","54","-24","-47"
"Refiner and Blender Net Inputs ","Fuel Ethanol","874","859","822","821","863","827"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","324","317","301","310","318","304"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","238","238","225","225","239","227"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","137","130","128","123","133","128"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","24","25","21","21","25","23"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","151","148","147","143","149","145"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,434","8,352","9,103","9,135","9,088","9,047"
"Refiner and Blender Net Production ","Finished Motor Gasoline (less Adjustment)","9,496","9,136","8,856","9,016","9,152","8,961"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,955","2,867","2,765","2,932","2,903","2,853"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,506","2,481","2,167","2,222","2,341","2,198"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,096","1,911","2,116","2,064","2,013","2,087"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","334","310","249","292","306","271"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,606","1,567","1,558","1,506","1,589","1,552"
"Refiner and Blender Net Production ","Adjustment","-62","-784","247","119","-64","86"
"Refiner and Blender Net Production ","Reformulated","3,098","3,058","2,971","3,023","3,055","2,988"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,218","1,216","1,116","1,214","1,200","1,149"
"Refiner and Blender Net Production ","Midwest (PADD 2)","374","364","360","356","370","363"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","415","397","418","401","406","420"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,091","1,080","1,077","1,051","1,080","1,056"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,098","3,058","2,953","3,023","3,055","2,972"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,218","1,216","1,116","1,214","1,200","1,149"
"Refiner and Blender Net Production ","Midwest (PADD 2)","374","364","360","356","370","363"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","415","397","401","401","406","404"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,091","1,080","1,077","1,051","1,080","1,056"
"Refiner and Blender Net Production ","Other","0","0","17","0","0","16"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","17","0","0","16"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,398","6,078","5,886","5,993","6,096","5,973"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,737","1,651","1,649","1,718","1,704","1,704"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,132","2,117","1,808","1,865","1,971","1,836"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,680","1,514","1,698","1,663","1,607","1,667"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","334","310","249","292","306","271"
"Refiner and Blender Net Production ","West Coast (PADD 5)","515","486","481","455","509","496"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","5,584","5,536","5,267","5,203","5,554","5,301"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,965","1,947","1,880","1,879","1,955","1,882"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,007","2,013","1,885","1,910","2,011","1,915"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","967","915","893","832","930","884"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","234","251","212","211","247","228"
"Refiner and Blender Net Production ","West Coast (PADD 5)","411","409","396","371","411","393"
"Refiner and Blender Net Production ","Ed55 and Lower","5,581","5,534","5,265","5,201","5,552","5,299"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,965","1,947","1,880","1,879","1,955","1,882"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,005","2,011","1,884","1,909","2,010","1,914"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","967","915","893","832","929","883"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","234","251","212","211","247","227"
"Refiner and Blender Net Production ","West Coast (PADD 5)","411","409","396","371","411","393"
"Refiner and Blender Net Production ","Greater than Ed55","2","2","2","2","2","2"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2","1","1","2","1","1"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Other","814","543","619","790","542","673"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-228","-297","-231","-161","-252","-178"
"Refiner and Blender Net Production ","Midwest (PADD 2)","125","104","-78","-45","-41","-79"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","713","599","805","831","678","784"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","100","59","37","81","58","43"
"Refiner and Blender Net Production ","West Coast (PADD 5)","104","77","85","84","98","103"
"Refiner and Blender Net Production ","Kerosene-Type Jet Fuel","1,496","1,484","1,354","1,337","1,470","1,436"
"Refiner and Blender Net Production ","East Coast (PADD 1)","48","46","32","72","46","38"
"Refiner and Blender Net Production ","Midwest (PADD 2)","242","252","206","216","245","225"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","787","743","742","682","741","782"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","28","30","22","26","29","21"
"Refiner and Blender Net Production ","West Coast (PADD 5)","392","413","352","342","410","370"
"Refiner and Blender Net Production ","Commercial","1,375","1,378","1,204","1,202","1,380","1,302"
"Refiner and Blender Net Production ","East Coast (PADD 1)","48","46","32","72","46","38"
"Refiner and Blender Net Production ","Midwest (PADD 2)","240","239","193","198","235","212"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","724","672","661","614","692","700"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","26","28","18","22","28","15"
"Refiner and Blender Net Production ","West Coast (PADD 5)","336","394","301","296","381","337"
"Refiner and Blender Net Production ","Military","121","106","149","136","89","135"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2","13","13","18","10","13"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","63","71","81","68","49","82"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","1","2","3","4","1","6"
"Refiner and Blender Net Production ","West Coast (PADD 5)","56","19","52","45","29","34"
"Refiner and Blender Net Production ","Distillate Fuel Oil","4,947","4,942","4,569","4,750","4,911","4,504"
"Refiner and Blender Net Production ","East Coast (PADD 1)","276","295","269","424","309","294"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,095","1,086","944","977","1,084","1,019"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,838","2,744","2,652","2,638","2,724","2,493"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","149","181","179","189","165","178"
"Refiner and Blender Net Production ","West Coast (PADD 5)","590","635","525","521","629","520"
"Refiner and Blender Net Production ","15 ppm sulfur and Under","4,577","4,556","4,142","4,154","4,522","4,065"
"Refiner and Blender Net Production ","East Coast (PADD 1)","247","262","198","236","261","221"
