"STUB_1","STUB_2","12/20/24","12/13/24","12/22/23","12/23/22","12/20/24","12/22/23"
"Crude Oil Production ","Domestic Production","13,585","13,604","13,300","12,000","13,583","13,200"
"Crude Oil Production ","Alaska","431","432","437","454","438","433"
"Crude Oil Production ","Lower 48","13,154","13,172","12,900","11,500","13,146","12,800"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,816","16,611","16,558","16,149","16,749","16,326"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","735","728","734","765","744","774"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,963","3,942","4,242","3,817","3,947","3,997"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,414","9,306","8,890","8,815","9,349","8,864"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","558","567","536","570","583","571"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,147","2,068","2,155","2,183","2,126","2,120"
"Refiner Inputs and Utilization ","Gross Inputs","16,954","16,828","17,051","16,586","16,952","16,717"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","739","726","795","789","749","805"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,966","3,955","4,278","3,832","3,956","4,023"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,481","9,454","9,169","9,079","9,468","9,096"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","557","566","532","568","582","569"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,211","2,126","2,277","2,318","2,197","2,223"
"Refiner Inputs and Utilization ","Operable Capacity","18,326","18,326","18,272","18,022","18,326","18,272"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","910","910","878","878","910","878"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,246","4,246","4,208","4,197","4,246","4,208"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,987","9,987","9,917","9,625","9,987","9,917"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","652","652","650","663","652","650"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,531","2,531","2,620","2,659","2,531","2,620"
"Refiner Inputs and Utilization ","Percent Utilization","92.5","91.8","93.3","92.0","92.5","91.5"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","81.3","79.8","90.6","89.9","82.3","91.7"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","93.4","93.2","101.7","91.3","93.2","95.6"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.9","94.7","92.5","94.3","94.8","91.7"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","85.4","86.8","81.8","85.7","89.3","87.6"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","87.3","84.0","86.9","87.2","86.8","84.9"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","297","294","233","578","90","205"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,550","2,522","2,469","2,426","2,444","2,399"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","1","36","-162","210","-18","-83"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,522","-2,387","-2,094","-2,177","-2,454","-2,182"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","71","53","61","18","39","36"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","198","69","-41","101","78","35"
"Refiner and Blender Net Inputs ","RBOB","478","623","680","712","534","546"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","349","601","658","533","512","495"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","58","84","24","144","56","66"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-138","-157","-67","43","-155","-99"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","45","44","60","0","46","49"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","163","50","6","-9","75","36"
"Refiner and Blender Net Inputs ","CBOB","-72","-159","-411","92","-329","-288"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,973","1,764","1,610","1,675","1,792","1,659"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-46","-2","-198","94","-53","-115"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,070","-1,999","-1,833","-1,756","-2,102","-1,870"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","26","11","8","26","0","-3"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","45","67","2","52","34","41"
"Refiner and Blender Net Inputs ","GTAB","130","29","9","91","54","46"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","130","29","9","91","54","46"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","-237","-199","-44","-317","-168","-100"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","98","127","192","126","87","199"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-11","-46","12","-29","-21","-35"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-315","-231","-193","-464","-196","-213"
