"STUB_1","STUB_2","7/28/17","7/21/17","7/29/16","7/31/15","7/28/17","7/29/16"
"Crude Oil Production ","Domestic Production","9,430","9,410","8,460","9,465","9,417","8,489"
"Crude Oil Production ","Alaska","400","405","427","458","430","442"
"Crude Oil Production ","Lower 48","9,030","9,005","8,033","9,007","8,986","8,046"
"Refiner Inputs and Utilization ","Crude Oil Inputs","17,408","17,285","16,852","17,075","17,264","16,711"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,095","1,063","1,103","1,231","1,071","1,073"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,789","3,851","3,834","3,841","3,860","3,740"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,282","9,185","8,791","8,820","9,208","8,777"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","664","647","623","597","651","620"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,579","2,539","2,501","2,587","2,475","2,501"
"Refiner Inputs and Utilization ","Gross Inputs","17,766","17,556","17,097","17,261","17,606","16,999"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,095","1,065","1,093","1,232","1,072","1,102"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,810","3,853","3,835","3,852","3,867","3,743"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,452","9,297","8,871","8,907","9,382","8,871"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","663","646","624","594","650","622"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,746","2,695","2,673","2,676","2,636","2,663"
"Refiner Inputs and Utilization ","Operable Capacity","18,621","18,621","18,320","17,962","18,621","18,320"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,256","1,256","1,278","1,269","1,256","1,278"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,999","3,999","3,924","3,842","3,999","3,924"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,742","9,742","9,515","9,271","9,742","9,515"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","692","692","680","647","692","680"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,933","2,933","2,924","2,933","2,933","2,924"
"Refiner Inputs and Utilization ","Percent Utilization","95.4","94.3","93.3","96.1","94.6","92.8"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","87.2","84.8","85.5","97.1","85.3","86.2"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","95.3","96.3","97.7","100.3","96.7","95.4"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","97.0","95.4","93.2","96.1","96.3","93.2"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","95.9","93.4","91.8","91.8","93.9","91.4"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","93.6","91.9","91.4","91.2","89.9","91.1"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","831","761","1,086","523","761","821"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,448","2,426","2,505","2,291","2,372","2,416"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","436","314","498","445","390","464"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,229","-2,207","-1,993","-2,329","-2,203","-2,139"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","6","22","-46","-23","11","-37"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","170","205","122","139","191","118"
"Refiner and Blender Net Inputs ","RBOB","350","366","432","225","337","297"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","605","669","679","537","638","632"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","65","-16","52","131","36","40"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-414","-426","-380","-399","-436","-423"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","95","139","81","-45","98","47"
"Refiner and Blender Net Inputs ","CBOB","157","66","298","-124","139","90"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,537","1,451","1,537","1,408","1,457","1,460"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","319","271","433","278","346","375"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,802","-1,725","-1,684","-1,906","-1,730","-1,780"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","22","18","-42","-14","11","-29"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","80","51","55","109","56","65"
"Refiner and Blender Net Inputs ","GTAB","150","41","170","108","69","148"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","150","41","170","108","69","148"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","174","288","186","315","216","286"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","156","265","120","238","209","176"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","51","60","13","36","8","49"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-13","-56","71","-25","-37","63"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-16","4","-4","-9","0","-8"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-4","15","-14","75","37","6"
"Refiner and Blender Net Inputs ","Fuel Ethanol","951","945","951","910","936","935"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","345","342","343","329","338","338"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","256","259","260","256","254","255"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","150","148","149","142","148","149"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","35","33","32","28","34","32"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","166","163","167","154","163","162"
"Refiner and Blender Net Production ","Finished Motor Gasoline","10,295","10,393","9,992","9,984","10,313","10,082"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","10,206","10,334","10,276","9,982","10,189","10,173"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,371","3,321","3,271","3,223","3,281","3,250"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,684","2,692","2,733","2,702","2,653","2,701"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,145","2,272","2,271","2,133","2,239","2,248"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","339","375","330","300","354","327"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,666","1,674","1,671","1,624","1,662","1,647"
"Refiner and Blender Net Production ","Adjustment","89","59","-284","2","124","-91"
"Refiner and Blender Net Production ","Reformulated","3,336","3,283","3,356","3,194","3,253","3,295"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,342","1,325","1,338","1,295","1,297","1,322"
"Refiner and Blender Net Production ","Midwest (PADD 2)","367","363","382","380","360","368"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","472","454","467","434","458","466"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,156","1,142","1,170","1,084","1,138","1,140"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,336","3,283","3,356","3,194","3,253","3,295"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,342","1,325","1,338","1,295","1,297","1,322"
"Refiner and Blender Net Production ","Midwest (PADD 2)","367","363","382","380","360","368"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","472","454","467","434","458","466"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,156","1,142","1,170","1,084","1,138","1,140"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
