"STUB_1","STUB_2","8/16/13","8/9/13","8/17/12","8/19/11","8/16/13","8/17/12"
"Crude Oil Production ","Domestic Production","7,518","7,571","6,246","5,591","7,548","6,241"
"Crude Oil Production ","Alaska","347","456","416","516","441","377"
"Crude Oil Production ","Lower 48","7,171","7,115","5,830","5,075","7,107","5,865"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,845","15,611","15,438","15,663","15,829","15,582"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,100","1,024","932","1,321","1,081","963"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,522","3,467","3,600","3,333","3,518","3,560"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,102","8,179","7,805","7,912","8,251","7,896"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","586","569","606","567","572","603"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,535","2,372","2,496","2,529","2,406","2,560"
"Refiner Inputs and Utilization ","Gross Inputs","16,209","15,927","15,711","16,022","16,148","15,875"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,106","1,130","967","1,323","1,115","986"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,527","3,469","3,628","3,371","3,518","3,577"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,334","8,272","7,902","8,040","8,417","8,023"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","590","572","609","571","577","607"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,651","2,483","2,606","2,717","2,521","2,682"
"Refiner Inputs and Utilization ","Operable Capacity","17,815","17,815","17,230","17,736","17,815","17,230"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,294","1,294","1,188","1,618","1,294","1,188"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,769","3,769","3,665","3,721","3,769","3,665"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,093","9,093","8,725","8,646","9,093","8,725"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","630","630","624","624","630","624"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,029","3,029","3,028","3,128","3,029","3,028"
"Refiner Inputs and Utilization ","Percent Utilization","91.0","89.4","91.2","90.3","90.6","92.1"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","85.4","87.4","81.4","81.8","86.2","83.0"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","93.6","92.1","99.0","90.6","93.3","97.6"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","91.7","91.0","90.6","93.0","92.6","92.0"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","93.7","90.8","97.6","91.5","91.6","97.3"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","87.5","82.0","86.1","86.9","83.2","88.6"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","574","341","513","571","438","512"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,197","2,080","2,089","2,062","2,171","2,169"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","250","230","183","252","240","244"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,038","-2,162","-1,863","-1,875","-2,114","-2,054"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","24","15","0","-21","19","-1"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","140","178","104","153","121","154"
"Refiner and Blender Net Inputs ","RBOB","471","52","243","409","286","289"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","596","439","465","627","576","525"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","83","27","106","46","47","91"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-275","-453","-394","-391","-348","-418"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","67","38","67","127","10","92"
"Refiner and Blender Net Inputs ","CBOB","-137","5","-126","165","-52","-137"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,353","1,358","1,247","1,315","1,359","1,293"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","144","140","68","193","147","122"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,687","-1,598","-1,512","-1,366","-1,650","-1,605"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-2","-2","-26","-20","1","-31"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","55","107","96","44","90","83"
"Refiner and Blender Net Inputs ","GTAB","-27","9","159","70","28","118"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","-27","9","159","70","28","118"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","267","275","237","-73","175","243"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","275","273","217","49","207","234"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","23","63","9","13","45","31"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-77","-111","43","-118","-116","-31"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","26","17","26","0","19","30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","18","32","-59","-17","20","-22"
"Refiner and Blender Net Inputs ","Fuel Ethanol","868","857","840","823","862","846"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","319","315","316","315","317","316"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","237","230","226","216","237","231"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","134","133","125","117","131","127"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","26","25","26","22","26","25"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","153","154","147","152","152","147"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,436","9,072","9,321","9,343","9,391","9,226"
"Refiner and Blender Net Production ","Finished Motor Gasoline (less Adjustment)","9,269","9,081","9,019","9,292","9,220","8,932"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,018","2,971","2,917","2,983","3,019","2,941"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,249","2,139","2,206","2,158","2,222","2,212"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,081","1,991","2,060","2,200","2,051","1,923"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","331","322","313","273","324","298"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,590","1,658","1,522","1,678","1,605","1,557"
"Refiner and Blender Net Production ","Adjustment","167","-9","302","51","171","295"
"Refiner and Blender Net Production ","Reformulated","3,092","3,071","3,036","3,038","3,080","3,062"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,243","1,218","1,201","1,188","1,249","1,220"
"Refiner and Blender Net Production ","Midwest (PADD 2)","360","355","358","346","357","362"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","407","410","409","410","404","412"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,082","1,088","1,068","1,094","1,069","1,068"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,092","3,071","3,017","3,020","3,080","3,045"
