"STUB_1","STUB_2","8/7/20","7/31/20","8/9/19","8/10/18","8/7/20","8/9/19"
"Crude Oil Production ","Domestic Production","10,700","11,000","12,300","10,900","10,975","12,025"
"Crude Oil Production ","Alaska","433","432","433","395","444","447"
"Crude Oil Production ","Lower 48","10,300","10,600","11,900","10,500","10,550","11,575"
"Refiner Inputs and Utilization ","Crude Oil Inputs","14,658","14,637","17,302","17,981","14,524","17,276"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","625","554","862","1,128","529","907"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,666","3,611","4,092","4,044","3,628","4,070"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,795","7,995","9,114","9,649","7,894","9,050"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","605","605","674","587","606","696"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","1,967","1,871","2,559","2,572","1,867","2,553"
"Refiner Inputs and Utilization ","Gross Inputs","15,108","15,104","17,826","18,243","15,020","17,734"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","639","637","867","1,139","575","913"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,676","3,625","4,107","4,046","3,639","4,085"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,087","8,219","9,484","9,733","8,183","9,316"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","602","604","678","584","605","699"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,104","2,019","2,691","2,741","2,017","2,721"
"Refiner Inputs and Utilization ","Operable Capacity","18,641","18,976","18,802","18,599","18,892","18,802"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","889","1,224","1,224","1,224","1,140","1,224"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,196","4,196","4,141","4,092","4,196","4,141"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,983","9,983","9,876","9,762","9,983","9,876"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","698","698","687","683","698","687"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,875","2,875","2,875","2,838","2,875","2,875"
"Refiner Inputs and Utilization ","Percent Utilization","81.0","79.6","94.8","98.1","79.5","94.3"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","71.8","52.1","70.8","93.1","51.9","74.6"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","87.6","86.4","99.2","98.9","86.7","98.6"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","81.0","82.3","96.0","99.7","82.0","94.3"
