"STUB_1","STUB_2","7/18/14","7/11/14","7/19/13","7/20/12","7/18/14","7/19/13"
"Crude Oil Production ","Domestic Production","8,565","8,592","7,555","6,364","8,528","7,428"
"Crude Oil Production ","Alaska","469","496","496","465","463","497"
"Crude Oil Production ","Lower 48","8,096","8,096","7,059","5,899","8,065","6,931"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,598","16,626","16,031","15,796","16,424","16,119"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,146","1,119","1,007","1,024","1,144","1,094"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,790","3,818","3,571","3,542","3,722","3,498"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,622","8,645","8,375","8,062","8,601","8,481"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","562","545","567","606","548","547"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,478","2,498","2,510","2,563","2,408","2,498"
"Refiner Inputs and Utilization ","Gross Inputs","16,812","16,822","16,448","16,017","16,611","16,464"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,150","1,125","1,110","1,029","1,153","1,149"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,791","3,820","3,573","3,517","3,724","3,503"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,678","8,689","8,563","8,178","8,633","8,634"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","566","548","571","602","553","551"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,626","2,639","2,631","2,690","2,549","2,627"
"Refiner Inputs and Utilization ","Operable Capacity","17,931","17,931","17,814","17,230","17,931","17,812"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,297","1,297","1,293","1,188","1,297","1,293"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,810","3,810","3,769","3,665","3,810","3,769"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,154","9,154","9,093","8,725","9,154","9,093"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","637","637","630","624","637","628"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,034","3,034","3,029","3,028","3,034","3,029"
"Refiner Inputs and Utilization ","Percent Utilization","93.8","93.8","92.3","93.0","92.6","92.4"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","88.7","86.8","85.8","86.7","88.9","88.8"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","99.5","100.3","94.8","96.0","97.8","92.9"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.8","94.9","94.2","93.7","94.3","95.0"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","88.9","86.0","90.7","96.5","86.7","87.7"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","86.6","87.0","86.9","88.8","84.0","86.7"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","799","1,029","463","502","1,108","433"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,245","2,255","2,179","2,134","2,288","2,148"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","451","375","268","345","519","312"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,055","-1,853","-2,157","-2,067","-1,943","-2,191"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","52","73","-1","-5","58","-7"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","106","179","175","95","185","171"
