"STUB_1","STUB_2","9/18/15","9/11/15","9/19/14","9/20/13","9/18/15","9/19/14"
"Crude Oil Production ","Domestic Production","9,136","9,117","8,867","7,777","9,152","8,731"
"Crude Oil Production ","Alaska","488","469","495","505","434","432"
"Crude Oil Production ","Lower 48","8,648","8,648","8,372","7,272","8,718","8,299"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,203","16,513","16,214","15,591","16,304","16,320"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,042","1,084","1,173","1,032","1,131","1,114"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,536","3,771","3,623","3,488","3,660","3,658"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,466","8,437","8,376","8,065","8,324","8,485"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","617","573","634","495","598","631"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,541","2,647","2,408","2,511","2,592","2,432"
"Refiner Inputs and Utilization ","Gross Inputs","16,382","16,780","16,633","16,092","16,551","16,660"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,043","1,085","1,181","1,131","1,132","1,120"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,540","3,776","3,628","3,486","3,664","3,662"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,561","8,612","8,636","8,316","8,481","8,659"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","608","568","637","500","592","634"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,630","2,739","2,551","2,659","2,681","2,584"
"Refiner Inputs and Utilization ","Operable Capacity","18,017","18,017","17,814","17,815","18,003","17,841"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,269","1,269","1,297","1,294","1,269","1,297"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,842","3,842","3,810","3,769","3,842","3,810"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,327","9,327","9,154","9,093","9,313","9,154"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","647","647","647","630","647","642"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,933","2,933","2,907","3,029","2,933","2,939"
"Refiner Inputs and Utilization ","Percent Utilization","90.9","93.1","93.4","90.3","91.9","93.4"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","82.2","85.5","91.1","87.4","89.2","86.4"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","92.1","98.3","95.2","92.5","95.4","96.1"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","91.8","92.3","94.3","91.5","91.1","94.6"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","94.0","87.8","98.4","79.3","91.5","98.8"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","89.7","93.4","87.8","87.8","91.4","87.9"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","549","664","1,121","204","800","728"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,260","2,171","2,092","1,947","2,295","2,109"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","416","410","622","188","433","460"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,251","-2,009","-1,819","-2,154","-2,072","-2,013"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-19","8","41","13","-11","21"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","143","84","185","210","155","149"
"Refiner and Blender Net Inputs ","RBOB","274","335","493","223","350","361"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","475","506","544","476","555","498"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","74","87","44","48","63","60"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-320","-298","-182","-356","-351","-253"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","44","39","86","54","83","55"
"Refiner and Blender Net Inputs ","CBOB","35","-33","346","-235","76","167"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,489","1,403","1,371","1,319","1,433","1,437"
