"STUB_1","STUB_2","6/21/24","6/14/24","6/23/23","6/24/22","6/21/24","6/23/23"
"Crude Oil Production ","Domestic Production","13,200","13,200","12,200","12,100","13,175","12,300"
"Crude Oil Production ","Alaska","410","414","427","429","419","426"
"Crude Oil Production ","Lower 48","12,800","12,800","11,800","11,700","12,775","11,900"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,532","16,765","16,254","16,666","16,872","16,489"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","779","812","651","787","805","692"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,881","3,963","4,057","4,004","4,060","3,959"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,119","9,129","8,623","9,174","9,184","8,949"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","619","645","609","619","627","596"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,134","2,217","2,315","2,081","2,196","2,293"
"Refiner Inputs and Utilization ","Gross Inputs","16,895","17,143","16,847","17,042","17,283","17,063"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","829","834","678","802","825","742"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,889","3,975","4,082","3,970","4,069","3,970"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,337","9,388","9,030","9,401","9,480","9,320"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","616","641","608","620","624","596"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,224","2,304","2,449","2,248","2,285","2,436"
"Refiner Inputs and Utilization ","Operable Capacity","18,326","18,326","18,270","17,944","18,377","18,211"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","910","910","878","818","931","878"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,246","4,246","4,206","4,197","4,246","4,206"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,987","9,987","9,917","9,607","9,988","9,857"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","652","652","650","663","652","650"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,531","2,531","2,620","2,659","2,560","2,620"
"Refiner Inputs and Utilization ","Percent Utilization","92.2","93.5","92.2","95.0","94.0","93.7"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","91.1","91.7","77.2","98.1","88.6","84.5"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","91.6","93.6","97.1","94.6","95.8","94.4"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","93.5","94.0","91.1","97.9","94.9","94.6"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","94.4","98.3","93.5","93.5","95.7","91.6"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","87.9","91.0","93.5","84.5","89.3","93.0"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","625","829","206","529","542","276"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,537","2,580","2,477","2,454","2,537","2,420"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","304","221","149","268","183","224"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,421","-2,211","-2,515","-2,327","-2,375","-2,422"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","57","59","27","16","52","23"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","148","180","68","119","145","31"
"Refiner and Blender Net Inputs ","RBOB","254","538","57","106","384","135"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","564","586","470","387","581","498"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","136","90","29","64","69","44"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-577","-326","-508","-435","-422","-434"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","55","51","0","0","51","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","76","138","66","91","106","27"
"Refiner and Blender Net Inputs ","CBOB","96","297","-101","260","55","-109"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,600","1,770","1,563","1,542","1,637","1,521"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","264","139","114","173","144","176"
