"STUB_1","STUB_2","10/21/11","10/14/11","10/22/10","10/23/09","10/21/11","10/22/10"
"Crude Oil Production ","Domestic Production","5,876","5,891","5,540","5,357","5,861","5,530"
"Crude Oil Production ","Alaska","560","575","624","677","576","617"
"Crude Oil Production ","Lower 48","5,316","5,316","4,916","4,680","5,286","4,913"
"Refiner Inputs and Utilization ","Crude Oil Inputs","14,660","14,407","14,138","14,203","14,678","14,044"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,101","1,114","821","1,364","1,122","880"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,352","3,405","3,124","3,033","3,383","3,200"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,370","7,160","7,221","6,988","7,347","7,150"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","565","577","519","531","544","542"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,273","2,150","2,454","2,287","2,282","2,273"
"Refiner Inputs and Utilization ","Gross Inputs","15,042","14,732","14,726","14,448","15,068","14,565"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,102","1,114","821","1,363","1,123","870"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,367","3,426","3,165","3,048","3,404","3,243"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,560","7,324","7,562","7,105","7,545","7,422"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","567","576","529","533","547","546"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,445","2,292","2,650","2,399","2,449","2,485"
"Refiner Inputs and Utilization ","Operable Capacity","17,736","17,736","17,594","17,672","17,736","17,594"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,618","1,618","1,397","–","1,618","1,397"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,721","3,721","3,728","–","3,721","3,728"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,646","8,646","8,626","–","8,646","8,626"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","624","624","623","–","624","623"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","3,128","3,128","3,219","–","3,128","3,219"
"Refiner Inputs and Utilization ","Percent Utilization","84.8","83.1","83.7","81.8","85.0","82.8"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","68.1","68.9","58.8","–","69.4","62.2"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","90.5","92.1","84.9","–","91.5","87.0"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","87.4","84.7","87.7","–","87.3","86.0"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","91.0","92.3","84.9","–","87.7","87.7"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","78.2","73.3","82.3","–","78.3","77.2"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","786","758","1,142","514","671","1,067"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,083","1,964","2,053","–","1,948","2,031"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","113","131","376","–","184","308"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,544","-1,484","-1,571","–","-1,591","-1,506"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","8","-21","48","–","-11","25"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","126","168","236","–","143","210"
"Refiner and Blender Net Inputs ","RBOB","310","315","511","–","233","507"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","461","452","584","–","445","592"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","58","-14","118","–","21","90"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-310","-278","-322","–","-331","-293"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","–","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","101","154","131","–","97","118"
"Refiner and Blender Net Inputs ","CBOB","144","175","225","–","203","227"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,301","1,289","1,174","–","1,292","1,154"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","12","98","177","–","110","174"
