"STUB_1","STUB_2","11/22/19","11/15/19","11/23/18","11/24/17","11/22/19","11/23/18"
"Crude Oil Production ","Domestic Production","12,900","12,800","11,700","9,682","12,775","11,675"
"Crude Oil Production ","Alaska","488","482","498","511","486","497"
"Crude Oil Production ","Lower 48","12,400","12,300","11,200","9,171","12,275","11,175"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,334","16,435","17,553","17,003","16,111","16,812"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","796","802","1,051","1,169","766","954"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,764","3,744","3,923","3,773","3,726","3,582"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,735","8,887","9,389","9,104","8,609","9,169"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","601","578","588","571","582","594"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,437","2,423","2,601","2,387","2,428","2,513"
"Refiner Inputs and Utilization ","Gross Inputs","16,797","16,829","17,789","17,191","16,575","17,135"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","840","805","1,053","1,170","793","958"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,785","3,768","3,915","3,768","3,751","3,563"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,996","9,124","9,503","9,204","8,893","9,356"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","601","579","587","571","583","594"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,576","2,553","2,731","2,478","2,555","2,664"
"Refiner Inputs and Utilization ","Operable Capacity","18,808","18,808","18,602","18,573","18,807","18,601"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,224","1,224","1,224","1,182","1,224","1,224"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,147","4,147","4,092","4,011","4,146","4,092"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,876","9,876","9,765","9,754","9,876","9,764"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","687","687","683","693","687","683"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,875","2,875","2,838","2,933","2,875","2,838"
"Refiner Inputs and Utilization ","Percent Utilization","89.3","89.5","95.6","92.6","88.1","92.1"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","68.6","65.8","86.0","99.0","64.8","78.3"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","91.3","90.9","95.7","93.9","90.5","87.1"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","91.1","92.4","97.3","94.4","90.1","95.8"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","87.5","84.3","86.0","82.3","84.8","87.0"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","89.6","88.8","96.2","84.5","88.9","93.9"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","294","328","488","357","523","601"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,466","2,390","2,381","2,211","2,449","2,384"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","125","203","139","181","230","346"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,375","-2,274","-2,026","-1,936","-2,247","-2,152"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-32","-18","-3","-71","-26","-11"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","109","27","-4","-29","117","34"
"Refiner and Blender Net Inputs ","RBOB","433","466","400","323","500","480"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","537","623","587","491","615","536"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-10","33","-4","-26","40","74"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-144","-234","-162","-217","-224","-173"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","50","44","-21","75","69","44"
"Refiner and Blender Net Inputs ","CBOB","-174","-296","-228","-165","-154","-193"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,736","1,575","1,527","1,526","1,640","1,617"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","125","211","152","248","198","266"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,030","-2,050","-1,922","-1,840","-2,016","-2,063"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-32","-31","-30","-73","-29","-23"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","26","0","45","-26","53","11"
"Refiner and Blender Net Inputs ","GTAB","52","142","133","159","79","76"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","52","142","133","159","79","76"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","-17","17","183","41","100","237"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","141","51","134","35","116","155"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","10","-40","-9","-40","-8","6"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-201","11","58","122","-7","84"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","12","27","3","4","13"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","34","-17","-28","-79","-5","-21"
"Refiner and Blender Net Inputs ","Fuel Ethanol","930","929","924","922","929","924"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","340","338","337","331","339","337"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","252","256","248","250","253","250"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","153","151","155","152","152","151"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","29","29","31","35","29","30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","157","155","154","154","156","156"
"Refiner and Blender Net Production ","Finished Motor Gasoline","10,065","10,053","10,168","10,222","10,082","9,994"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","10,269","10,168","10,359","10,402","10,250","10,261"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,296","3,264","3,253","3,200","3,288","3,231"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,649","2,645","2,580","2,628","2,656","2,596"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,452","2,405","2,667","2,725","2,446","2,552"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","311","326","334","283","308","320"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,561","1,527","1,525","1,566","1,552","1,562"
"Refiner and Blender Net Production ","Adjustment","-204","-115","-191","-180","-168","-267"
"Refiner and Blender Net Production ","Reformulated","3,268","3,234","3,258","3,238","3,241","3,255"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,320","1,300","1,314","1,290","1,302","1,288"
"Refiner and Blender Net Production ","Midwest (PADD 2)","361","376","369","357","366","373"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","473","475","501","490","474","487"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,113","1,082","1,075","1,100","1,099","1,108"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,268","3,234","3,258","3,238","3,241","3,255"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,320","1,300","1,314","1,290","1,302","1,288"
"Refiner and Blender Net Production ","Midwest (PADD 2)","361","376","369","357","366","373"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","473","475","501","490","474","487"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,113","1,082","1,075","1,100","1,099","1,108"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
