"STUB_1","STUB_2","10/27/17","10/20/17","10/28/16","10/30/15","10/27/17","10/28/16"
"Crude Oil Production ","Domestic Production","9,553","9,507","8,522","9,160","9,237","8,485"
"Crude Oil Production ","Alaska","507","504","510","509","507","495"
"Crude Oil Production ","Lower 48","9,046","9,003","8,012","8,651","8,730","7,990"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,015","16,025","15,448","15,637","15,934","15,481"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,061","1,035","1,088","1,111","1,080","1,072"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,479","3,421","3,549","3,053","3,454","3,525"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,624","8,651","8,128","8,388","8,446","8,127"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","598","649","575","618","644","582"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,253","2,270","2,107","2,467","2,310","2,175"
"Refiner Inputs and Utilization ","Gross Inputs","16,350","16,306","15,700","16,014","16,228","15,728"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,067","1,043","1,089","1,109","1,087","1,070"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,479","3,417","3,550","3,054","3,454","3,526"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,819","8,796","8,255","8,642","8,601","8,259"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","598","649","578","618","644","578"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,387","2,401","2,229","2,590","2,442","2,295"
"Refiner Inputs and Utilization ","Operable Capacity","18,569","18,569","18,436","18,058","18,569","18,436"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,182","1,182","1,278","1,273","1,182","1,278"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,011","4,011","3,934","3,842","4,011","3,934"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,752","9,752","9,605","9,360","9,752","9,605"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","692","692","696","651","692","696"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,933","2,933","2,924","2,933","2,933","2,924"
"Refiner Inputs and Utilization ","Percent Utilization","88.1","87.8","85.2","88.7","87.4","85.3"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","90.3","88.2","85.2","87.2","92.0","83.7"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","86.7","85.2","90.2","79.5","86.1","89.6"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","90.4","90.2","86.0","92.3","88.2","86.0"
