"STUB_1","STUB_2","3/4/16","2/26/16","3/6/15","3/7/14","3/4/16","3/6/15"
"Crude Oil Production ","Domestic Production","9,078","9,077","9,366","8,182","9,098","9,314"
"Crude Oil Production ","Alaska","507","509","494","520","511","498"
"Crude Oil Production ","Lower 48","8,571","8,568","8,872","7,662","8,588","8,816"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,911","15,852","15,300","14,987","15,824","15,275"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,113","1,131","1,031","1,002","1,103","903"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,656","3,555","3,554","3,288","3,618","3,537"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,214","8,266","7,819","7,726","8,212","7,923"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","621","599","604","580","586","620"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,308","2,300","2,293","2,390","2,305","2,293"
"Refiner Inputs and Utilization ","Gross Inputs","16,192","16,037","15,612","15,314","16,032","15,587"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,111","1,125","1,038","1,005","1,098","917"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,659","3,557","3,559","3,291","3,621","3,539"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,356","8,332","7,995","7,853","8,279","8,095"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","621","600","606","580","588","623"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,445","2,423","2,414","2,584","2,446","2,413"
"Refiner Inputs and Utilization ","Operable Capacity","18,172","18,172","17,791","17,818","18,172","17,790"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,273","1,273","1,269","1,297","1,273","1,269"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,878","3,878","3,798","3,769","3,878","3,798"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,437","9,437","9,171","9,093","9,437","9,170"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","651","651","647","630","651","647"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,933","2,933","2,907","3,029","2,933","2,907"
"Refiner Inputs and Utilization ","Percent Utilization","89.1","88.3","87.8","86.0","88.2","87.6"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","87.3","88.4","81.8","77.5","86.3","72.3"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","94.3","91.7","93.7","87.3","93.4","93.2"
