"STUB_1","STUB_2","1/25/19","1/18/19","1/26/18","1/27/17","1/25/19","1/26/18"
"Crude Oil Production ","Domestic Production","11,900","11,900","9,919","8,915","11,850","9,760"
"Crude Oil Production ","Alaska","489","491","507","528","498","508"
"Crude Oil Production ","Lower 48","11,400","11,400","9,412","8,387","11,350","9,252"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,463","17,049","16,013","15,947","17,075","16,674"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","880","1,077","1,123","1,089","1,044","1,047"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,867","4,028","3,679","3,763","3,964","3,664"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,677","8,915","8,307","8,232","9,000","8,894"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","635","651","629","615","638","621"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,405","2,378","2,276","2,249","2,429","2,448"
"Refiner Inputs and Utilization ","Gross Inputs","16,759","17,285","16,305","16,302","17,381","16,991"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","886","1,084","1,125","1,081","1,050","1,050"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,876","4,036","3,680","3,763","3,973","3,661"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,829","8,997","8,455","8,391","9,140","9,048"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","633","650","628","618","638","620"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,536","2,518","2,417","2,449","2,581","2,612"
"Refiner Inputs and Utilization ","Operable Capacity","18,604","18,604","18,505","18,474","18,604","18,505"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,224","1,224","1,182","1,278","1,224","1,182"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,094","4,094","4,013","3,957","4,094","4,013"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,765","9,765","9,769","9,620","9,765","9,769"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","683","683","693","696","683","693"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,838","2,838","2,848","2,924","2,838","2,848"
"Refiner Inputs and Utilization ","Percent Utilization","90.1","92.9","88.1","88.2","93.4","91.8"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","72.4","88.6","95.2","84.6","85.8","88.8"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","94.7","98.6","91.7","95.1","97.1","91.2"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","90.4","92.1","86.6","87.2","93.6","92.6"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","92.6","95.1","90.6","88.8","93.3","89.5"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","89.4","88.7","84.9","83.8","90.9","91.7"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","196","191","414","-333","-222","-175"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,258","2,179","2,129","1,976","2,151","2,039"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-47","-112","184","-68","-160","91"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,053","-1,866","-1,939","-2,256","-2,146","-2,221"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-45","-57","-73","-61","-52","-77"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","83","47","113","76","-15","-5"
"Refiner and Blender Net Inputs ","RBOB","534","466","572","352","285","335"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","445","505","535","535","448","483"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","62","38","45","15","9","26"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-76","-169","-175","-307","-191","-231"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
