"STUB_1","STUB_2","9/22/17","9/15/17","9/23/16","9/25/15","9/22/17","9/23/16"
"Crude Oil Production ","Domestic Production","9,547","9,510","8,497","9,096","9,298","8,490"
"Crude Oil Production ","Alaska","483","462","454","469","481","451"
"Crude Oil Production ","Lower 48","9,064","9,048","8,043","8,627","8,817","8,039"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,174","15,172","16,334","15,962","14,974","16,645"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,108","1,146","1,073","1,035","1,135","1,110"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,622","3,826","3,585","3,341","3,870","3,731"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,148","6,982","8,577","8,502","6,719","8,647"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","679","678","646","584","681","643"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,617","2,540","2,453","2,501","2,568","2,515"
"Refiner Inputs and Utilization ","Gross Inputs","16,443","15,446","16,607","16,182","15,277","16,994"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,109","1,147","1,064","1,036","1,137","1,101"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,616","3,820","3,586","3,343","3,865","3,734"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,283","7,117","8,682","8,629","6,873","8,839"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","678","678","648","580","680","647"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,758","2,684","2,627","2,594","2,721","2,674"
"Refiner Inputs and Utilization ","Operable Capacity","18,569","18,569","18,436","18,017","18,566","18,436"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,182","1,182","1,278","1,269","1,182","1,278"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,011","4,011","3,934","3,842","4,008","3,934"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,752","9,752","9,605","9,327","9,752","9,605"
