"STUB_1","STUB_2","12/1/17","11/24/17","12/2/16","12/4/15","12/1/17","12/2/16"
"Crude Oil Production ","Domestic Production","9,707","9,682","8,697","9,164","9,673","8,692"
"Crude Oil Production ","Alaska","516","511","522","525","512","517"
"Crude Oil Production ","Lower 48","9,191","9,171","8,175","8,639","9,161","8,175"
"Refiner Inputs and Utilization ","Crude Oil Inputs","17,195","17,003","16,417","16,652","16,919","16,306"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,130","1,169","1,119","1,140","1,160","1,122"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,814","3,773","3,754","3,737","3,731","3,657"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,160","9,104","8,688","8,779","9,012","8,688"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","569","571","624","608","581","622"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,521","2,387","2,232","2,388","2,434","2,217"
"Refiner Inputs and Utilization ","Gross Inputs","17,428","17,191","16,669","16,865","17,119","16,603"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,131","1,170","1,112","1,131","1,162","1,109"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,807","3,768","3,755","3,738","3,728","3,658"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,248","9,204","8,818","8,875","9,086","8,852"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","571","571","629","605","582","625"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,671","2,478","2,356","2,515","2,560","2,359"
"Refiner Inputs and Utilization ","Operable Capacity","18,573","18,573","18,436","18,125","18,573","18,436"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,182","1,182","1,278","1,273","1,182","1,278"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,011","4,011","3,934","3,878","4,011","3,934"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,754","9,754","9,605","9,391","9,754","9,605"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","693","693","696","651","693","696"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,933","2,933","2,924","2,933","2,933","2,924"
"Refiner Inputs and Utilization ","Percent Utilization","93.8","92.6","90.4","93.1","92.2","90.1"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","95.7","99.0","87.0","88.9","98.3","86.8"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","94.9","93.9","95.5","96.4","92.9","93.0"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.8","94.4","91.8","94.5","93.2","92.2"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","82.4","82.3","90.4","93.0","84.0","89.8"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","91.1","84.5","80.6","85.8","87.3","80.7"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","-288","357","196","-60","211","340"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,098","2,211","2,172","2,037","2,200","2,238"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-5","181","102","191","211","246"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,209","-1,936","-2,056","-2,370","-2,107","-2,163"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-54","-71","-71","-27","-53","-48"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-118","-29","49","110","-39","67"
"Refiner and Blender Net Inputs ","RBOB","373","323","283","199","371","251"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","535","491","478","486","531","437"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","43","-26","-6","-25","22","29"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-220","-217","-256","-293","-203","-244"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","14","75","67","31","22","29"
"Refiner and Blender Net Inputs ","CBOB","-721","-165","-307","-524","-325","-254"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,532","1,526","1,505","1,349","1,517","1,480"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-70","248","97","103","201","169"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,126","-1,840","-1,854","-1,998","-1,985","-1,899"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-38","-73","-54","-25","-56","-30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-20","-26","-1","47","-2","25"
"Refiner and Blender Net Inputs ","GTAB","-12","159","36","70","49","98"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","-12","159","36","70","49","98"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","72","41","184","195","117","245"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","42","35","153","131","103","224"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","22","-40","11","112","-12","48"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","137","122","54","-78","81","-20"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-16","3","-17","-3","3","-19"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-112","-79","-16","33","-59","13"
"Refiner and Blender Net Inputs ","Fuel Ethanol","885","922","872","839","911","900"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","324","331","322","308","332","330"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","239","250","236","228","246","245"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","143","152","136","131","148","143"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","32","35","30","27","32","30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","146","154","148","144","152","152"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,758","10,222","9,913","9,869","10,066","9,938"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","9,895","10,402","9,892","9,428","10,200","9,937"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,058","3,200","3,070","2,938","3,190","3,157"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,492","2,628","2,538","2,435","2,580","2,579"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,579","2,725","2,451","2,244","2,588","2,334"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","291","283","326","328","298","326"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,475","1,566","1,507","1,484","1,545","1,542"
"Refiner and Blender Net Production ","Adjustment","-137","-180","21","441","-134","1"
"Refiner and Blender Net Production ","Reformulated","3,133","3,238","3,074","2,993","3,228","3,170"
