"STUB_1","STUB_2","10/17/14","10/10/14","10/18/13","10/19/12","10/17/14","10/18/13"
"Crude Oil Production ","Domestic Production","8,934","8,951","7,896","6,610","8,899","7,729"
"Crude Oil Production ","Alaska","491","508","540","544","498","517"
"Crude Oil Production ","Lower 48","8,443","8,443","7,356","6,066","8,401","7,212"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,208","15,321","14,855","14,802","15,443","15,011"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,143","1,130","852","1,011","1,146","951"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,217","3,420","3,437","3,320","3,392","3,357"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,894","7,894","7,697","7,554","8,000","7,791"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","524","528","527","524","567","526"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,429","2,350","2,342","2,393","2,338","2,386"
"Refiner Inputs and Utilization ","Gross Inputs","15,447","15,687","15,308","15,156","15,761","15,457"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,150","1,134","862","1,057","1,152","979"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,223","3,423","3,438","3,327","3,397","3,360"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","7,962","8,137","7,950","7,703","8,162","8,019"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","526","529","529","527","570","529"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,586","2,464","2,529","2,542","2,481","2,570"
"Refiner Inputs and Utilization ","Operable Capacity","17,814","17,814","17,815","17,380","17,814","17,815"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,297","1,297","1,294","1,293","1,297","1,294"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,810","3,810","3,769","3,710","3,810","3,769"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,154","9,154","9,093","8,725","9,154","9,093"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","647","647","630","624","647","630"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,907","2,907","3,029","3,028","2,907","3,029"
"Refiner Inputs and Utilization ","Percent Utilization","86.7","88.1","85.9","87.2","88.5","86.8"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","88.6","87.4","66.6","81.8","88.8","75.6"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","84.6","89.9","91.2","89.7","89.2","89.1"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","87.0","88.9","87.4","88.3","89.2","88.2"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","81.3","81.8","84.0","84.4","88.0","84.0"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","89.0","84.8","83.5","84.0","85.4","84.8"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","914","1,008","386","380","798","288"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,177","2,186","2,123","1,998","2,092","2,098"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","532","457","152","208","451","144"
