"STUB_1","STUB_2","4/10/15","4/3/15","4/11/14","4/12/13","4/10/15","4/11/14"
"Crude Oil Production ","Domestic Production","9,384","9,404","8,301","7,208","9,399","8,228"
"Crude Oil Production ","Alaska","523","522","554","531","517","540"
"Crude Oil Production ","Lower 48","8,861","8,882","7,747","6,677","8,882","7,689"
"Refiner Inputs and Utilization ","Crude Oil Inputs","16,212","15,929","15,613","15,074","15,850","15,339"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,097","1,083","1,018","1,097","1,089","989"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,714","3,609","3,474","3,140","3,541","3,277"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,368","8,304","8,138","7,996","8,288","8,081"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","607","556","524","578","568","527"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,427","2,377","2,459","2,263","2,364","2,465"
"Refiner Inputs and Utilization ","Gross Inputs","16,513","16,121","15,929","15,373","16,092","15,643"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,102","1,089","1,027","1,119","1,094","996"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,717","3,627","3,482","3,116","3,548","3,281"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,532","8,377","8,227","8,170","8,400","8,186"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","607","557","525","586","570","532"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,556","2,471","2,669","2,381","2,480","2,647"
"Refiner Inputs and Utilization ","Operable Capacity","17,889","17,889","17,933","17,819","17,840","17,876"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,269","1,269","1,297","1,293","1,269","1,297"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,859","3,859","3,818","3,769","3,829","3,794"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,196","9,196","9,154","9,103","9,184","9,124"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","647","647","631","625","647","631"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,918","2,918","3,034","3,029","2,913","3,032"
"Refiner Inputs and Utilization ","Percent Utilization","92.3","90.1","88.8","86.3","90.2","87.5"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","86.9","85.8","79.2","86.5","86.2","76.8"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","96.3","94.0","91.2","82.7","92.7","86.5"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","92.8","91.1","89.9","89.8","91.5","89.7"
