"STUB_1","STUB_2","6/1/18","5/25/18","6/2/17","6/3/16","6/1/18","6/2/17"
"Crude Oil Production ","Domestic Production","10,800","10,769","9,318","8,745","10,754","9,321"
"Crude Oil Production ","Alaska","502","504","503","528","497","506"
"Crude Oil Production ","Lower 48","10,300","10,265","8,815","8,217","10,258","8,815"
"Refiner Inputs and Utilization ","Crude Oil Inputs","17,369","17,155","17,227","16,417","16,947","17,285"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,140","1,183","1,125","1,108","1,155","1,108"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,123","4,074","3,866","3,651","4,067","3,848"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,047","8,978","9,153","8,645","8,807","9,322"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","610","616","625","624","599","621"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,449","2,304","2,457","2,389","2,318","2,386"
"Refiner Inputs and Utilization ","Gross Inputs","17,707","17,436","17,517","16,651","17,277","17,496"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,142","1,185","1,133","1,104","1,160","1,112"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,124","4,073","3,870","3,657","4,064","3,849"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,222","9,103","9,325","8,751","8,966","9,388"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","607","614","620","624","597","619"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,611","2,461","2,571","2,515","2,489","2,527"
"Refiner Inputs and Utilization ","Operable Capacity","18,567","18,567","18,621","18,317","18,567","18,618"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,224","1,224","1,256","1,278","1,224","1,256"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","4,071","4,071","3,999","3,922","4,071","3,999"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,752","9,752","9,742","9,512","9,752","9,739"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","683","683","692","681","683","692"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,838","2,838","2,933","2,924","2,838","2,933"
"Refiner Inputs and Utilization ","Percent Utilization","95.4","93.9","94.1","90.9","93.1","94.0"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","93.3","96.8","90.2","86.4","94.8","88.5"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","101.3","100.0","96.8","93.3","99.8","96.3"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","94.6","93.4","95.7","92.0","91.9","96.4"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","88.9","89.9","89.5","91.7","87.4","89.5"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","92.0","86.7","87.7","86.0","87.7","86.1"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","161","654","251","586","633","632"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,165","2,297","2,192","2,430","2,283","2,354"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","135","307","298","403","295","377"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-2,157","-2,051","-2,406","-2,391","-2,060","-2,341"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-43","-32","9","-23","-34","-7"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","61","133","157","167","149","249"
"Refiner and Blender Net Inputs ","RBOB","67","344","130","340","280","294"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","486","637","573","641","570","599"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","-8","17","69","85","19","30"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-446","-338","-559","-469","-368","-467"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","35","28","47","82","59","133"
"Refiner and Blender Net Inputs ","CBOB","-245","-189","-124","-99","-113","19"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,423","1,334","1,405","1,418","1,383","1,504"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","114","311","227","287","258","323"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,780","-1,846","-1,803","-1,857","-1,776","-1,876"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-32","-31","-7","-8","-33","-19"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","30","42","53","62","55","87"
"Refiner and Blender Net Inputs ","GTAB","130","51","73","150","135","108"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","130","51","73","150","135","108"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","210","447","173","195","330","210"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","126","274","141","221","194","143"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","30","-21","2","32","18","25"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","69","133","-44","-66","84","1"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","-11","-1","16","-15","-2","12"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-4","63","57","23","36","29"
"Refiner and Blender Net Inputs ","Fuel Ethanol","901","941","909","904","932","939"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","320","334","320","333","332","337"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","246","260","248","244","256","257"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","149","151","147","139","152","150"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","30","31","31","29","30","30"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","156","164","163","158","162","165"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,658","10,433","9,934","10,122","10,152","10,157"
"Refiner and Blender Net Production ","Finished Motor Gasoline (excl. Adjustment)","9,659","10,015","9,833","9,816","9,971","10,105"
"Refiner and Blender Net Production ","East Coast (PADD 1)","3,111","3,272","3,093","3,234","3,226","3,268"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,571","2,700","2,601","2,587","2,670","2,684"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,109","2,146","2,152","2,039","2,185","2,171"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","296","297","336","317","291","325"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,574","1,601","1,652","1,639","1,600","1,658"
"Refiner and Blender Net Production ","Adjustment","-1","418","101","306","181","52"
"Refiner and Blender Net Production ","Reformulated","3,142","3,297","3,187","3,194","3,246","3,292"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,247","1,306","1,226","1,300","1,282","1,288"
"Refiner and Blender Net Production ","Midwest (PADD 2)","344","373","353","362","364","370"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","474","483","468","444","480","475"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,078","1,135","1,140","1,089","1,121","1,159"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,142","3,297","3,187","3,194","3,246","3,292"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,247","1,306","1,226","1,300","1,282","1,288"
"Refiner and Blender Net Production ","Midwest (PADD 2)","344","373","353","362","364","370"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","474","483","468","444","480","475"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,078","1,135","1,140","1,089","1,121","1,159"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,517","6,718","6,646","6,622","6,725","6,813"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,864","1,966","1,867","1,934","1,944","1,980"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,227","2,327","2,247","2,225","2,307","2,314"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,635","1,663","1,683","1,596","1,705","1,695"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","296","297","336","317","291","325"
"Refiner and Blender Net Production ","West Coast (PADD 5)","496","466","512","550","478","498"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","5,795","6,021","5,781","5,807","5,986","6,006"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,930","2,009","1,919","2,013","2,012","2,040"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,090","2,188","2,102","2,071","2,163","2,170"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","999","1,022","981","950","1,020","1,016"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","295","306","304","290","297","302"
"Refiner and Blender Net Production ","West Coast (PADD 5)","481","497","476","482","493","478"
"Refiner and Blender Net Production ","Ed55 and Lower","5,789","6,015","5,777","5,804","5,979","6,003"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,928","2,007","1,918","2,012","2,011","2,039"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,087","2,185","2,100","2,070","2,160","2,168"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","998","1,021","980","950","1,019","1,016"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","295","305","303","290","297","301"
"Refiner and Blender Net Production ","West Coast (PADD 5)","481","497","476","482","493","478"
"Refiner and Blender Net Production ","Greater than Ed55","6","6","4","2","6","3"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2","2","1","1","2","1"
"Refiner and Blender Net Production ","Midwest (PADD 2)","3","3","2","1","3","2"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1","1","1","0","1","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","1","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","1","0","0"
"Refiner and Blender Net Production ","Other","722","696","865","815","740","807"
"Refiner and Blender Net Production ","East Coast (PADD 1)","-66","-43","-52","-78","-68","-60"
"Refiner and Blender Net Production ","Midwest (PADD 2)","137","138","146","154","144","144"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","636","641","702","645","685","679"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","1","-9","32","27","-7","23"
"Refiner and Blender Net Production ","West Coast (PADD 5)","15","-31","36","67","-14","21"
"Refiner and Blender Net Production ","Kerosene-Type Jet Fuel","1,887","1,785","1,762","1,645","1,811","1,704"
"Refiner and Blender Net Production ","East Coast (PADD 1)","101","106","107","81","110","90"
"Refiner and Blender Net Production ","Midwest (PADD 2)","272","240","260","269","259","251"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","994","940","919","878","962","905"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","36","35","39","37","35","37"
"Refiner and Blender Net Production ","West Coast (PADD 5)","483","465","437","379","445","421"
"Refiner and Blender Net Production ","Commercial","1,804","1,728","1,626","1,562","1,737","1,620"
"Refiner and Blender Net Production ","East Coast (PADD 1)","101","106","107","81","110","90"
"Refiner and Blender Net Production ","Midwest (PADD 2)","270","235","257","262","255","250"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","937","895","798","823","906","835"
