"STUB_1","STUB_2","4/3/15","3/27/15","4/4/14","4/5/13","4/3/15","4/4/14"
"Crude Oil Production ","Domestic Production","9,404","9,386","8,229","7,181","9,408","8,207"
"Crude Oil Production ","Alaska","522","512","534","531","513","533"
"Crude Oil Production ","Lower 48","8,882","8,874","7,695","6,650","8,895","7,674"
"Refiner Inputs and Utilization ","Crude Oil Inputs","15,929","15,728","15,337","15,114","15,656","15,174"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,083","1,095","951","1,139","1,076","1,003"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,609","3,471","3,194","3,256","3,503","3,234"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,304","8,310","8,221","7,850","8,164","7,962"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","556","559","503","555","568","543"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,377","2,292","2,469","2,315","2,345","2,432"
"Refiner Inputs and Utilization ","Gross Inputs","16,121","15,896","15,694","15,472","15,884","15,473"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,089","1,097","960","1,142","1,080","1,011"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,627","3,476","3,196","3,187","3,510","3,238"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","8,377","8,344","8,356","8,141","8,264","8,071"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","557","564","520","561","571","549"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,471","2,416","2,662","2,441","2,458","2,605"
"Refiner Inputs and Utilization ","Operable Capacity","17,889","17,791","17,933","17,819","17,816","17,847"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","1,269","1,269","1,297","1,293","1,269","1,297"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","3,859","3,798","3,818","3,769","3,813","3,781"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","9,196","9,171","9,154","9,103","9,177","9,108"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","647","647","631","625","647","630"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","2,918","2,907","3,034","3,029","2,910","3,030"
"Refiner Inputs and Utilization ","Percent Utilization","90.1","89.4","87.5","86.8","89.2","86.7"
"Refiner Inputs and Utilization ","East Coast (PADD 1)","85.8","86.5","74.1","88.3","85.1","77.9"
"Refiner Inputs and Utilization ","Midwest (PADD 2)","94.0","91.5","83.7","84.6","92.1","85.6"
"Refiner Inputs and Utilization ","Gulf Coast (PADD 3)","91.1","91.0","91.3","89.4","90.0","88.6"
"Refiner Inputs and Utilization ","Rocky Mountain (PADD 4)","86.1","87.1","82.3","89.8","88.3","87.1"
"Refiner Inputs and Utilization ","West Coast (PADD 5)","84.7","83.1","87.8","80.6","84.5","86.0"
"Refiner and Blender Net Inputs ","Motor Gasoline Blending Components","724","1,045","1,401","406","905","1,040"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","2,067","2,125","2,384","2,215","2,112","2,132"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","258","292","536","85","312","554"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,885","-1,620","-2,021","-2,104","-1,790","-1,952"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","8","18","81","-2","17","61"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","276","229","421","212","253","246"
"Refiner and Blender Net Inputs ","RBOB","208","192","631","186","325","404"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","483","354","632","497","471","496"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","10","13","37","-12","24","49"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-433","-275","-203","-349","-292","-245"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","148","100","165","50","122","104"
"Refiner and Blender Net Inputs ","CBOB","190","416","249","-219","325","234"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","1,417","1,589","1,423","1,461","1,484","1,423"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","223","224","416","1","256","358"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","-1,596","-1,507","-1,873","-1,781","-1,555","-1,745"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","8","-14","48","-5","3","37"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","139","124","235","104","138","161"
"Refiner and Blender Net Inputs ","GTAB","10","70","-32","53","10","12"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","10","70","-32","53","10","12"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Inputs ","All Other Blending Components","315","367","553","386","245","390"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","157","112","360","205","147","201"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","24","55","84","96","32","147"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","144","163","55","26","57","38"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","0","32","33","3","15","23"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","-11","5","22","57","-6","-18"
"Refiner and Blender Net Inputs ","Fuel Ethanol","867","869","852","847","866","851"
"Refiner and Blender Net Inputs ","East Coast (PADD 1)","311","319","318","319","316","315"
"Refiner and Blender Net Inputs ","Midwest (PADD 2)","228","229","223","224","230","225"
"Refiner and Blender Net Inputs ","Gulf Coast (PADD 3)","141","136","133","129","137","135"
"Refiner and Blender Net Inputs ","Rocky Mountain (PADD 4)","28","28","25","24","29","25"
"Refiner and Blender Net Inputs ","West Coast (PADD 5)","158","156","153","152","155","151"
"Refiner and Blender Net Production ","Finished Motor Gasoline","9,143","9,729","9,370","8,761","9,413","9,161"
"Refiner and Blender Net Production ","Finished Motor Gasoline (less Adjustment)","9,572","9,695","9,840","8,932","9,603","9,517"
"Refiner and Blender Net Production ","East Coast (PADD 1)","2,962","2,995","3,139","3,069","2,982","2,940"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,466","2,433","2,495","2,105","2,461","2,471"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","2,174","2,312","2,094","1,912","2,205","2,133"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","310","309","367","293","319","352"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,660","1,646","1,745","1,553","1,636","1,620"
"Refiner and Blender Net Production ","Adjustment","-429","34","-470","-171","-191","-356"
"Refiner and Blender Net Production ","Reformulated","3,066","3,117","3,091","3,022","3,085","3,045"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,164","1,220","1,253","1,209","1,200","1,202"
"Refiner and Blender Net Production ","Midwest (PADD 2)","349","339","359","350","353","359"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","434","429","390","380","422","397"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,118","1,129","1,090","1,083","1,110","1,087"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","3,066","3,117","3,091","3,022","3,085","3,045"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,164","1,220","1,253","1,209","1,200","1,202"
"Refiner and Blender Net Production ","Midwest (PADD 2)","349","339","359","350","353","359"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","434","429","390","380","422","397"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","1,118","1,129","1,090","1,083","1,110","1,087"
"Refiner and Blender Net Production ","Other","0","0","0","0","0","0"
"Refiner and Blender Net Production ","East Coast (PADD 1)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Midwest (PADD 2)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","West Coast (PADD 5)","0","0","0","0","0","0"
"Refiner and Blender Net Production ","Conventional","6,506","6,578","6,749","5,911","6,518","6,471"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,798","1,775","1,886","1,860","1,782","1,738"
"Refiner and Blender Net Production ","Midwest (PADD 2)","2,116","2,094","2,136","1,755","2,108","2,112"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","1,740","1,883","1,704","1,533","1,783","1,736"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","310","309","367","293","319","352"
"Refiner and Blender Net Production ","West Coast (PADD 5)","542","517","655","470","526","534"
"Refiner and Blender Net Production ","Blended with Fuel Ethanol","5,639","5,628","5,471","5,427","5,620","5,499"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,973","2,007","1,950","1,983","1,990","1,968"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,953","1,972","1,903","1,883","1,964","1,901"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","973","928","947","908","938","958"
"Refiner and Blender Net Production ","Rocky Mountain (PADD 4)","285","282","245","242","287","247"
"Refiner and Blender Net Production ","West Coast (PADD 5)","456","440","426","411","441","424"
"Refiner and Blender Net Production ","Ed55 and Lower","5,639","5,626","5,469","5,426","5,619","5,496"
"Refiner and Blender Net Production ","East Coast (PADD 1)","1,973","2,007","1,950","1,983","1,990","1,968"
"Refiner and Blender Net Production ","Midwest (PADD 2)","1,953","1,971","1,902","1,882","1,963","1,900"
"Refiner and Blender Net Production ","Gulf Coast (PADD 3)","973","927","947","908","938","958"
